ID	Style	Category	Artist	Title	Year	Is painting	Face/body	Ave. art rating	Art (image+title): agreeableness	Art (image+title): anger	Art (image+title): anticipation	Art (image+title): arrogance	Art (image+title): disagreeableness	Art (image+title): disgust	Art (image+title): fear	Art (image+title): gratitude	Art (image+title): happiness	Art (image+title): humility	Art (image+title): love	Art (image+title): optimism	Art (image+title): pessimism	Art (image+title): regret	Art (image+title): sadness	Art (image+title): shame	Art (image+title): shyness	Art (image+title): surprise	Art (image+title): trust	Art (image+title): neutral	ImageOnly: agreeableness	ImageOnly: anger	ImageOnly: anticipation	ImageOnly: arrogance	ImageOnly: disagreeableness	ImageOnly: disgust	ImageOnly: fear	ImageOnly: gratitude	ImageOnly: happiness	ImageOnly: humility	ImageOnly: love	ImageOnly: optimism	ImageOnly: pessimism	ImageOnly: regret	ImageOnly: sadness	ImageOnly: shame	ImageOnly: shyness	ImageOnly: surprise	ImageOnly: trust	ImageOnly: neutral	TitleOnly: agreeableness	TitleOnly: anger	TitleOnly: anticipation	TitleOnly: arrogance	TitleOnly: disagreeableness	TitleOnly: disgust	TitleOnly: fear	TitleOnly: gratitude	TitleOnly: happiness	TitleOnly: humility	TitleOnly: love	TitleOnly: optimism	TitleOnly: pessimism	TitleOnly: regret	TitleOnly: sadness	TitleOnly: shame	TitleOnly: shyness	TitleOnly: surprise	TitleOnly: trust	TitleOnly: neutral
577275d4edc2cb3880cf6e24	Modern Art	Abstract Art	Georgia O&#39;Keeffe	Sunrise	1916	yes	none	1.18	0	0.091	0.091	0	0.091	0	0	0.091	0.455	0.091	0.182	0.364	0	0.091	0	0	0	0.091	0	0	0.091	0.091	0	0	0.182	0	0	0	0.545	0.091	0.091	0.182	0	0.091	0	0	0	0.273	0	0	0	0	0.091	0	0.091	0	0	0.091	0.545	0	0.182	0.273	0	0	0	0	0.091	0.091	0.091	0
57727f7bedc2cb3880ee1345	Modern Art	Cubism	Amadeo de Souza-Cardoso	Stronghold	1912	yes	none	1	0.091	0	0.364	0.091	0	0.182	0.091	0.091	0.182	0.091	0	0.364	0.091	0	0.091	0	0.091	0.364	0.182	0	0	0	0.364	0	0.091	0.182	0.091	0.091	0.182	0.182	0.091	0.091	0	0	0	0	0.182	0.364	0.091	0	0	0.091	0.364	0	0.091	0	0.364	0.182	0	0.182	0	0.182	0.091	0	0	0	0.091	0	0.364	0
57726e74edc2cb3880b73c3b	Post Renaissance Art	Romanticism	John Singleton Copley	The Victory of Lord Duncan	1789-1799	yes	face	1.91	0	0.182	0.091	0.091	0.091	0	0.182	0.091	0.273	0	0	0.182	0	0	0	0	0	0	0.545	0	0	0.182	0.091	0.091	0.091	0	0.273	0.091	0	0	0	0.273	0	0	0	0	0	0	0.455	0	0	0.091	0.091	0.091	0.091	0	0.091	0.091	0.364	0	0	0.091	0	0	0	0	0	0	0.364	0
5772893fedc2cb38800d26c6	Modern Art	Magic Realism	Clarence Holbrook Carter	Pilgrimage #4	1977	yes	none	0.5	0.2	0	0.3	0	0	0.2	0	0.1	0.1	0.5	0	0.2	0.1	0.1	0.2	0	0	0.2	0.1	0	0.1	0	0.2	0	0	0.2	0	0.1	0.2	0.5	0	0	0.2	0.1	0.1	0	0	0.2	0	0	0	0	0.5	0.1	0.1	0	0.2	0.3	0.1	0.5	0.2	0.1	0.1	0	0.1	0	0	0.1	0	0
57726e19edc2cb3880b5f5d5	Renaissance Art	Early Renaissance	Jacopo Bellini	Virgin and Child	1465	yes	face	1.5	0.061	0.045	0.045	0.045	0.045	0.03	0.061	0.242	0.424	0.318	0.864	0.197	0.03	0.045	0.091	0.03	0.045	0.121	0.424	0	0.061	0.045	0.061	0.045	0.045	0.03	0.061	0.197	0.348	0.227	0.818	0.182	0.03	0.045	0.106	0.045	0.045	0.061	0.409	0	0.045	0.03	0.091	0.045	0.045	0.03	0.03	0.167	0.439	0.258	0.712	0.197	0.045	0.03	0.045	0.03	0.061	0.045	0.303	0
577284daedc2cb3880ff22e0	Modern Art	Cubism	Bela Kadar	Still-life with Chessboard and Pipe	1920	yes	none	0.82	0	0	0.091	0	0	0	0	0	0.455	0.364	0	0	0	0	0	0	0	0.182	0	0.091	0.091	0	0.273	0	0	0	0	0	0.182	0.273	0	0	0	0	0	0	0	0.273	0	0.091	0.091	0	0.091	0	0	0.091	0	0.091	0.091	0.091	0	0.091	0	0	0.182	0	0	0.182	0	0.182
57727feaedc2cb3880ef65fe	Modern Art	Lyrical Abstraction	Dan Christensen	Nathans Diamond	1987	yes	none	0	0	0.1	0.2	0	0	0.3	0.1	0	0	0	0	0	0	0	0	0	0.2	0.5	0.1	0	0	0	0.3	0	0	0.3	0.1	0	0	0	0	0	0	0	0	0	0.2	0.4	0.1	0	0	0	0.4	0	0	0.1	0	0	0.1	0	0.2	0	0	0	0	0	0.1	0.3	0.1	0
57727760edc2cb3880d4676d	Post Renaissance Art	Realism	Vasily Tropinin	The Lacemaker	1823	yes	face	2.1	0.1	0	0	0	0	0	0.1	0.2	0.5	0.6	0.3	0.3	0.1	0	0	0	0	0	0.3	0	0.111	0	0	0.111	0	0	0	0.333	0.667	0.444	0.556	0.111	0	0.111	0.111	0	0	0	0.222	0	0	0.1	0.2	0.1	0	0.1	0	0.2	0.2	0.1	0	0.2	0.1	0.1	0	0	0	0.1	0.2	0.1
577287baedc2cb3880080db8	Modern Art	Neo-Expressionism	Peter Alexander	Medly	1976	yes	none	1.2	0	0.1	0.1	0.1	0.1	0	0.1	0	0.4	0.3	0	0.1	0	0	0.3	0	0	0.1	0	0	0	0.1	0.1	0.1	0.1	0.1	0.1	0	0.4	0.3	0	0	0.1	0	0.2	0	0	0.1	0	0	0	0	0.4	0	0	0	0	0	0.2	0.3	0	0.1	0	0	0	0	0	0	0	0.1
57727ffcedc2cb3880efd6d9	Modern Art	Surrealism	William Baziotes	Untitled	1930	yes	none	0.27	0	0	0.182	0	0.091	0.182	0.091	0	0.091	0	0.091	0.091	0	0	0	0	0	0.455	0	0	0	0	0.182	0	0.091	0.364	0	0	0.091	0	0.091	0.182	0	0	0	0	0	0.455	0	0	0	0	0.3	0	0	0.1	0	0	0.1	0	0	0	0	0	0	0	0	0	0	0.5
599c065dedc2c978fc5dbc86	Modern Art	Post-Impressionism	J&#243;zef Pankiewicz	Feliks Jasieński Przy Fortepianie	1908	yes	face	2.4	0.1	0	0.2	0	0	0	0	0	0.4	0.3	0	0.2	0.1	0	0.2	0	0	0.1	0.7	0	0.1	0	0.2	0	0.1	0	0	0	0.4	0.2	0	0.2	0	0	0.2	0	0	0.1	0.6	0	0	0	0.625	0	0	0	0	0	0.125	0.25	0	0	0	0	0	0	0	0.125	0.375	0
5772839bedc2cb3880fb3dd1	Modern Art	Abstract Expressionism	Kazuo Nakamura	Hillside	1954	yes	none	0.62	0.154	0.077	0.231	0.077	0.154	0.077	0	0	0.231	0.154	0	0.462	0.077	0	0.077	0	0.077	0.231	0.077	0	0.077	0	0.154	0.077	0.154	0.077	0	0	0.154	0.154	0	0.154	0.231	0.077	0.154	0	0	0.385	0	0	0.077	0	0.308	0	0	0.154	0	0	0.308	0.154	0.077	0.231	0.077	0	0.077	0	0	0.077	0.077	0
57727dd8edc2cb3880e90c41	Post Renaissance Art	Baroque	Adriaen van de Venne	Early depiction of a &quot;Dutch telescope&quot;	1624	yes	face	1.73	0.091	0.091	0.545	0	0	0	0.091	0.091	0.182	0	0.091	0.455	0	0.091	0.091	0	0.091	0.091	0.273	0	0.091	0	0.545	0.182	0	0	0.091	0	0.182	0.182	0.091	0.273	0	0.091	0	0	0	0	0.273	0	0	0.091	0.455	0	0.091	0.091	0	0	0.182	0.091	0	0.182	0	0.091	0.182	0	0.182	0.182	0.091	0
5772730bedc2cb3880c74d4a	Modern Art	Impressionism	Pierre-Auguste Renoir	Camille Monet and Her Son Jean in the Garden at Argenteuil	1874	yes	face	1.8	0	0.1	0.1	0	0	0	0	0.1	0.7	0.5	0.7	0.2	0	0	0.1	0	0	0	0.2	0	0.1	0	0.2	0	0	0	0	0.1	0.8	0.4	0.3	0.2	0	0	0.1	0	0	0	0.3	0	0	0	0.1	0	0	0	0	0.1	0.6	0.2	0.6	0	0	0	0.1	0	0	0	0	0
57727de1edc2cb3880e916a9	Modern Art	Cubism	Max Weber	Slide Lecture at the Metropolitan Museum	1916	yes	none	1	0	0	0.5	0	0.1	0.1	0.1	0	0	0	0	0	0	0	0.1	0	0	0.8	0	0	0	0.1	0.2	0	0.1	0.2	0.2	0	0	0	0	0	0	0.1	0	0	0	0.6	0	0	0	0	0.6	0	0	0.1	0	0	0.3	0.1	0	0	0	0	0	0	0	0.2	0	0
57727d75edc2cb3880e7ccce	Renaissance Art	Northern Renaissance	Joachim Patinir	Landscape with the destruction of Sodom and Gomorrah	1520	yes	none	0.69	0.077	0.231	0.077	0.077	0.308	0.308	0.385	0.154	0.154	0.154	0.077	0.077	0.231	0.077	0.308	0.154	0.077	0.154	0.154	0	0.077	0.077	0.231	0.154	0.154	0.154	0.385	0.077	0.154	0.231	0.077	0.231	0.231	0.077	0.154	0.077	0.077	0.154	0.154	0	0.077	0.308	0.077	0.077	0.308	0.231	0.308	0.154	0.154	0.077	0.077	0.077	0.154	0.077	0.308	0.077	0.077	0.231	0.231	0
59f2fd6cedc2c9f3ec935017	Modern Art	Neo-Expressionism	Oleksandr Hnylyzkyj	Stereo Ksyu	1999	yes	face	1.16	0.075	0.015	0.194	0.015	0.045	0.015	0.164	0	0.313	0.06	0.03	0.209	0.045	0.03	0.149	0.03	0.06	0.134	0.179	0.015	0.015	0	0.164	0.045	0.06	0.045	0.164	0.045	0.343	0.06	0.06	0.164	0.06	0.015	0.239	0.03	0.119	0.134	0.164	0.015	0.015	0.015	0.333	0.03	0.045	0.076	0.045	0.045	0.167	0.045	0.061	0.121	0.03	0.015	0.015	0.015	0.015	0.197	0.076	0.136
577287acedc2cb388007f825	Modern Art	Pop Art	Samuel Buri	Oberland bernois	1967	yes	none	1.27	0.091	0	0.091	0	0	0	0	0	0.727	0.182	0	0.364	0	0.091	0	0	0	0.091	0	0	0.182	0	0.182	0	0	0	0	0	0.545	0.091	0	0.182	0	0	0	0	0	0.182	0	0	0	0	0.333	0	0	0.222	0	0	0.333	0	0	0	0	0	0	0	0	0	0.111	0.111
577271f9edc2cb3880c37dcd	Renaissance Art	High Renaissance	Raphael	The School of Athens	1510-1511	yes	face	1.83	0.083	0	0	0	0.083	0	0	0	0.333	0.167	0.167	0.333	0.083	0	0.083	0	0.083	0.25	0.667	0	0	0.083	0.25	0.083	0	0.083	0	0	0.167	0.417	0	0.25	0	0	0	0	0.083	0.167	0.25	0	0.083	0	0	0	0.083	0.083	0	0.083	0.417	0.167	0.083	0.25	0.083	0	0	0	0.167	0.083	0.417	0
58aae502edc2c923e4650717	Post Renaissance Art	Baroque	Agostino Tassi	Competition on the Capitoline Hill	1630	yes	face	1.57	0	0	0.286	0	0.071	0	0	0.071	0.143	0.071	0	0.214	0	0	0.071	0.071	0	0	0.571	0	0	0	0.286	0.071	0	0	0	0.071	0.071	0.143	0	0.286	0	0	0.071	0	0	0	0.5	0	0	0.071	0.357	0	0.071	0	0	0	0.071	0.143	0	0.143	0	0	0	0	0	0	0.357	0
577285c1edc2cb38800230bd	Renaissance Art	High Renaissance	Dosso Dossi	A Personification Of Geometry	XVI cent.	yes	face	1.2	0	0.1	0.2	0.1	0	0.1	0.1	0	0.1	0.2	0	0.1	0.1	0	0.3	0	0	0.2	0.5	0	0	0.1	0.2	0.1	0	0.1	0.1	0	0.2	0	0	0.1	0.1	0.1	0.3	0	0	0.1	0.4	0	0.1	0	0.5	0	0	0.1	0	0	0.1	0.1	0	0.1	0	0	0	0	0	0.5	0.1	0.1
57727dacedc2cb3880e872ab	Modern Art	Surrealism	Andre Masson	The Metamorphosis of the Lovers	1938	yes	none	0.6	0	0	0.3	0	0.1	0	0.2	0	0.2	0	0.3	0.1	0.1	0	0.1	0	0.1	0.8	0.1	0	0	0	0.2	0.1	0	0	0.3	0	0.1	0	0	0.1	0	0.1	0.2	0	0	0.7	0.1	0	0	0	0.1	0	0.1	0	0.1	0	0.3	0.1	0.8	0	0	0	0	0	0	0	0.1	0
577280d4edc2cb3880f27d28	Modern Art	Abstract Expressionism	Richard Pousette-Dart	Illumination Gothic	1958	yes	none	0.18	0	0	0.182	0	0	0.182	0.091	0	0.091	0.182	0	0.182	0	0	0.182	0	0	0.455	0.091	0	0	0	0.273	0	0	0.182	0	0.091	0.182	0.091	0	0.091	0	0	0.091	0	0	0.455	0	0	0	0.091	0.273	0	0	0.182	0.091	0	0.091	0.091	0.091	0.182	0	0.091	0	0.091	0	0.182	0.182	0
577285c4edc2cb388002351f	Modern Art	Abstract Expressionism	William Scott	Painting	1959	yes	none	-0.4	0	0	0.3	0	0.2	0.4	0.1	0	0	0.3	0.1	0	0.1	0	0	0	0	0.4	0	0.1	0	0	0.3	0	0.1	0.4	0	0	0	0.2	0.1	0	0.1	0	0	0	0	0.4	0	0.1	0	0	0.3	0	0.1	0.1	0	0.1	0.1	0.1	0.1	0.1	0	0	0.1	0	0	0.2	0.2	0.2
57727c26edc2cb3880e38b1b	Post Renaissance Art	Rococo	Joshua Reynolds	Colonel Acland and Lord Sydney: The Archers	1769	yes	face	1.6	0.1	0.2	0.3	0.1	0.2	0	0.1	0	0.3	0.1	0.1	0.2	0	0	0	0	0	0.1	0.6	0	0.1	0.2	0.2	0.1	0.2	0	0.1	0	0.1	0.1	0	0.1	0	0	0	0	0	0.1	0.4	0	0.1	0.1	0.2	0.2	0.1	0	0.1	0.1	0.3	0.2	0	0.2	0	0	0	0	0	0.1	0.4	0
57728579edc2cb38800117ce	Modern Art	Impressionism	Peder Severin Kroyer	"Hip, Hip, Hurrah!"	1888	yes	face	2.4	0.077	0	0.077	0.038	0	0	0.019	0.269	0.885	0.192	0.442	0.404	0	0.038	0.019	0	0.019	0.077	0.308	0	0.077	0	0.058	0.038	0	0	0.019	0.192	0.885	0.212	0.5	0.346	0	0.038	0.019	0	0	0.077	0.269	0	0.019	0.019	0.096	0	0	0.019	0.019	0.058	0.846	0.077	0.173	0.25	0.019	0.038	0.038	0	0.038	0.058	0.115	0
57727e11edc2cb3880e9b0e9	Modern Art	Magic Realism	Eyvind Earle	Fog Enshrouded	1992	yes	none	2	0.067	0.067	0.267	0.067	0.067	0.2	0.133	0.067	0.467	0.133	0.067	0.267	0.067	0.067	0.133	0.067	0.067	0.267	0.133	0	0.067	0.067	0.4	0.067	0.067	0.133	0.133	0.067	0.4	0.067	0.067	0.267	0.067	0.067	0.133	0.067	0.067	0.267	0.2	0	0.067	0.067	0.467	0.067	0.133	0.2	0.133	0.067	0.133	0.067	0.133	0.067	0.067	0.067	0.067	0.067	0.067	0.267	0.067	0
57727794edc2cb3880d4f4c3	Modern Art	Color Field Painting	Mark Rothko	Black on Maroon	1959	yes	none	-0.8	0	0.1	0.4	0.2	0	0.1	0.2	0	0	0	0	0.1	0	0	0.1	0	0	0.3	0.2	0.1	0	0.2	0.3	0.2	0	0.2	0.2	0	0	0	0	0	0	0	0	0	0	0.2	0.2	0.1	0	0.1	0.5	0.1	0	0	0.1	0	0	0.1	0	0	0	0	0.1	0	0	0.2	0.2	0.2
577287cdedc2cb3880082dcb	Modern Art	"Neo-Expressionism,Pop Art"	Roland Petersen	"California Picnic, Variations on I Ching Series"	1970	yes	none	1.18	0.091	0	0.182	0	0	0	0	0	0.364	0	0	0.273	0.091	0	0.091	0	0	0.091	0.091	0	0.091	0	0.091	0	0	0	0	0	0.273	0	0	0.182	0.091	0	0.091	0	0	0.182	0.182	0	0.091	0	0.273	0	0	0	0	0	0.455	0.182	0.182	0.273	0	0	0	0	0	0.091	0.182	0
58c6237dedc2c9c7dc0de1b0	Modern Art	Impressionism	Charles Courtney Curran	Fair Critics	1887	yes	face	0.7	0.1	0	0.2	0.1	0.1	0	0	0.2	0.4	0.1	0.1	0.1	0	0	0.1	0	0	0	0.4	0	0	0	0	0.2	0	0	0	0.2	0.2	0.3	0.1	0.1	0	0	0.1	0	0	0	0.4	0	0.2	0.1	0.2	0.1	0	0	0	0.2	0	0.1	0	0.1	0	0	0	0	0	0.2	0.2	0.1
57728639edc2cb3880038e86	Modern Art	Art Informel	Enrico Baj	La Madmoiselle du Jamaica	1954	yes	none	-1	0	0.1	0.1	0.1	0.2	0.2	0.5	0	0	0.1	0	0	0.1	0	0.1	0.1	0.1	0.2	0.1	0	0	0.1	0	0	0.2	0.2	0.4	0	0.1	0	0	0	0.1	0.1	0.2	0.1	0	0.1	0	0	0	0	0	0.167	0	0	0	0	0.333	0.167	0.167	0	0	0	0	0	0	0.333	0.333	0
57727e19edc2cb3880e9be67	Modern Art	Magic Realism	Eyvind Earle	Three Horses	1987	yes	body	2.2	0	0	0.2	0	0	0	0	0.1	0.4	0.4	0.2	0.3	0	0	0	0	0	0.1	0.2	0	0	0	0.1	0	0.1	0.1	0	0	0.6	0.3	0.1	0.2	0	0	0.1	0	0	0	0.1	0	0	0	0.1	0.1	0	0	0	0	0.7	0.3	0.1	0.2	0	0	0	0	0	0	0.1	0
57727f43edc2cb3880ed7e2c	Modern Art	Surrealism	Wolfgang Paalen	Combat des Princes Saturniens III	1939	yes	none	-0.27	0	0.091	0.182	0	0	0.182	0.364	0	0	0	0	0	0	0	0.182	0	0	0.455	0.273	0	0	0	0.182	0.091	0	0.182	0.273	0	0	0	0	0.091	0	0	0.091	0	0	0.455	0.182	0	0	0.2	0.3	0	0.2	0.1	0.4	0.1	0	0	0	0.1	0	0	0	0	0	0.1	0.3	0
57727ca6edc2cb3880e542f2	Post Renaissance Art	Baroque	Esaias van de Velde	Ferry Boat	1622	yes	none	1.73	0	0	0	0	0	0	0.091	0.091	0.545	0.364	0.091	0.091	0	0	0	0	0	0	0.273	0	0	0	0	0	0	0	0.091	0	0.545	0.364	0.091	0.182	0	0	0	0	0	0	0.182	0	0	0	0.091	0.091	0	0	0	0	0.273	0.091	0.091	0.364	0	0	0	0	0	0.273	0.273	0
577287b7edc2cb3880080902	Contemporary Art	Minimalism	James Lee Byars	Self-Portrait	1959	yes	none	0	0	0	0.2	0	0.1	0	0	0	0	0.1	0	0	0.3	0	0.2	0	0	0.5	0	0.1	0	0	0.3	0.1	0	0	0	0	0	0	0	0.1	0.2	0	0.1	0	0	0.5	0	0.1	0.1	0	0.4	0.3	0	0	0	0.1	0.2	0.1	0.1	0.1	0.1	0	0.1	0	0	0.1	0.3	0
577276b1edc2cb3880d27178	Modern Art	Surrealism	Francis Picabia	Aello	1930	yes	face	1.4	0.1	0	0.2	0	0	0	0	0.1	0.6	0	0.6	0.4	0	0	0	0	0	0	0	0	0.1	0	0.2	0	0	0	0	0.1	0.5	0	0.6	0.4	0	0	0	0	0.1	0	0	0	0	0	0.375	0	0	0	0	0	0.25	0	0.375	0.125	0	0	0	0	0	0.125	0	0.125
57728619edc2cb3880030a8d	Post Renaissance Art	Romanticism	Thomas Girtin	Tynemouth Priory from the Sea	1797	yes	none	0.67	0	0	0.083	0	0	0.083	0.667	0.083	0.083	0.083	0	0.083	0.083	0	0.417	0	0	0.083	0.167	0	0	0.083	0.083	0.083	0.083	0.083	0.5	0	0	0.083	0	0	0.167	0.083	0.417	0.083	0	0.083	0.167	0	0.083	0	0.417	0	0	0.083	0.167	0	0	0.167	0	0	0.083	0.083	0.083	0	0	0.333	0.083	0
57727c88edc2cb3880e4be15	Renaissance Art	Northern Renaissance	Petrus Christus	Isabella Of Portugal With St. Elizabeth	1458	yes	face	0.4	0.1	0	0.1	0.4	0	0	0	0.2	0.2	0.3	0.1	0	0	0	0.1	0	0.2	0	0.6	0	0.1	0	0.1	0.4	0	0	0	0.1	0.1	0.2	0	0	0	0	0.2	0	0	0.1	0.6	0	0.1	0	0	0.3	0	0	0	0.1	0.1	0.1	0.2	0	0	0	0	0	0	0	0.5	0
5772898cedc2cb38800df420	Post Renaissance Art	Rococo	George Romney	Admiral Sir Francis Geary (1709–1796)	1783	yes	face	1.73	0.06	0	0.075	0.179	0	0.015	0.015	0.164	0.104	0.075	0.03	0.179	0	0	0	0	0	0.03	0.866	0	0.104	0	0.06	0.254	0.03	0.015	0	0.119	0.104	0.03	0.045	0.194	0	0	0	0	0	0.015	0.866	0	0.075	0.015	0.06	0.149	0.03	0.015	0.03	0.149	0.015	0.09	0.03	0.09	0	0	0	0	0	0.03	0.806	0
57728351edc2cb3880fa8f5e	Modern Art	Pop Art	Walter Battiss	"Coco de Mer, Seychelles"	1970	yes	none	-0.9	0	0	0.5	0	0	0.1	0.1	0	0	0	0	0.1	0.1	0	0	0	0	0.6	0	0	0	0	0.5	0	0.1	0.2	0	0	0.1	0	0	0	0.1	0	0	0	0	0.5	0.1	0	0	0	0.444	0	0	0	0	0.222	0.222	0.222	0.111	0.111	0	0	0	0	0	0	0.222	0
57728448edc2cb3880fd49e1	Modern Art	Pop Art	Mario Schifano	Coca cola (Tutto)	1972	yes	body	0	0	0	0.2	0	0	0.1	0	0	0.2	0	0	0	0.2	0	0.1	0	0	0.3	0.1	0	0	0	0.4	0	0.1	0.1	0	0	0.2	0	0	0	0.2	0	0	0	0	0.3	0.1	0	0	0	0.2	0	0	0.1	0	0	0.4	0	0.1	0.1	0.1	0	0	0	0	0.1	0.1	0.1
577281c8edc2cb3880f598cc	Modern Art	Pop Art	Evelyne Axell	La Cible	1970	yes	face	1	0	0	0.3	0.1	0	0.1	0	0	0.6	0.2	0.3	0.2	0	0.1	0.1	0	0	0.3	0.3	0	0.1	0	0.3	0.1	0	0.1	0	0.1	0.7	0.2	0.4	0.2	0	0.1	0.1	0	0	0	0.1	0	0	0	0.333	0	0	0	0	0	0.111	0.111	0	0.333	0	0	0	0	0	0.333	0.111	0.111
5772701eedc2cb3880bcf640	Post Renaissance Art	Realism	Theodore Rousseau	Cows in the mare	1852-1855	yes	body	2	0	0	0.2	0	0	0	0	0	0.4	0.4	0	0.4	0	0	0	0	0	0.1	0.2	0	0	0	0.2	0	0	0	0	0	0.4	0.2	0	0.3	0	0	0	0	0	0.1	0.2	0	0	0	0.3	0	0	0	0	0	0.3	0.3	0	0.2	0	0	0	0	0	0.1	0.1	0.1
57726effedc2cb3880b930d2	Post Renaissance Art	Realism	Edouard Manet	Lola de Valence	1862	yes	face	1.91	0	0	0.091	0	0	0	0	0.091	0.818	0.182	0.273	0.273	0	0	0	0	0	0.091	0.455	0	0	0	0.091	0	0	0	0	0.182	0.818	0.273	0.091	0.273	0	0	0	0	0	0.091	0.364	0	0	0	0.364	0	0	0	0	0.091	0.364	0.091	0.091	0.273	0	0	0	0	0.091	0.091	0.182	0
57727c1eedc2cb3880e37dc4	Modern Art	Impressionism	Frits Thaulow	Evening at the Bay of Frogner	1880	yes	face	1.38	0	0	0.154	0	0.077	0.077	0.077	0.154	0.769	0.308	0.077	0.231	0	0	0.077	0.077	0	0.077	0	0	0	0	0.154	0	0.077	0.077	0	0.077	0.769	0.231	0.154	0.308	0.077	0	0.077	0.077	0	0.077	0.154	0	0.077	0	0.385	0.077	0.077	0	0.154	0.077	0.308	0.308	0	0.154	0.077	0.077	0	0	0	0.154	0.154	0
57728325edc2cb3880f9fe47	Post Renaissance Art	Neoclassicism	Domingos Sequeira	"Retrato de D. Carlota Joaquina, Rainha de Portugal"	1802	yes	face	1.6	0	0	0.1	0.1	0	0.1	0	0	0.5	0	0.1	0.4	0	0	0.1	0	0	0.1	0.7	0	0	0	0.1	0	0	0	0	0	0.6	0	0.1	0.3	0.1	0	0.1	0	0	0.1	0.6	0	0	0	0.143	0.143	0	0	0	0	0.286	0	0.143	0.286	0.143	0	0	0	0	0.143	0.429	0
57727c5cedc2cb3880e42d4e	Renaissance Art	Early Renaissance	Andrea del Castagno	The Last Supper	1447	yes	face	1.82	0.091	0	0.091	0.091	0.091	0.091	0.182	0.455	0.455	0.364	0.455	0.182	0.091	0.091	0.364	0.091	0.091	0.091	0.636	0	0.091	0	0.091	0.091	0.091	0.091	0.091	0.364	0.455	0.364	0.455	0.364	0.091	0.182	0.273	0.091	0.091	0.091	0.545	0	0.091	0.091	0.182	0.091	0.091	0.091	0.091	0.273	0.455	0.273	0.364	0.273	0.091	0.182	0.455	0.091	0.091	0.091	0.364	0
57727c88edc2cb3880e4bdf5	Renaissance Art	Northern Renaissance	Petrus Christus	Edward Grimston	1446	yes	face	1.6	0.1	0	0.2	0.1	0.1	0	0	0.2	0.2	0.2	0	0.2	0	0	0.1	0	0	0.1	0.6	0.1	0.1	0	0.1	0.1	0	0	0	0.2	0.2	0.1	0	0.1	0	0	0.1	0	0	0.1	0.6	0.1	0.1	0	0.1	0	0	0	0	0.1	0.1	0.1	0	0.1	0	0	0	0	0	0.1	0.6	0.2
577278d5edc2cb3880d94226	Renaissance Art	Northern Renaissance	Hans Baldung	Witches	1508	yes	face	-0.27	0	0.091	0.091	0	0	0.455	0.455	0	0.273	0	0	0.182	0	0.182	0.091	0.182	0	0.182	0.091	0	0	0	0.182	0	0	0.182	0.091	0	0.364	0	0	0.182	0.182	0.091	0.091	0.273	0	0.182	0.091	0	0	0.182	0.182	0	0	0.273	0.636	0	0.091	0	0	0	0	0.091	0	0.091	0	0.273	0	0
577283b0edc2cb3880fb5efc	Modern Art	Post-Impressionism	Istvan Nagy	Little boy	1915	yes	face	1.7	0	0	0.1	0	0	0	0	0.1	0.2	0.2	0.1	0.1	0.1	0	0.3	0	0	0.1	0.4	0	0	0	0.1	0	0	0	0	0	0.2	0.2	0.1	0.1	0.1	0.1	0.3	0	0	0.1	0.3	0	0	0	0.1	0	0	0	0	0	0.6	0.2	0.1	0.2	0.1	0	0.2	0	0	0.1	0.3	0
57728468edc2cb3880fdcef5	Renaissance Art	High Renaissance	Pinturicchio	Portrait of the Donor	1504	yes	face	0.57	0.071	0	0.071	0	0	0.071	0	0.357	0.214	0.143	0.071	0.071	0	0.071	0	0.071	0.071	0	0.286	0	0	0	0.071	0	0.071	0	0	0.286	0.143	0.286	0	0.214	0.071	0.071	0	0	0	0	0.286	0	0	0	0.143	0.286	0.071	0.071	0	0.071	0.143	0.071	0.143	0	0.071	0	0.071	0	0	0.071	0.143	0
577282b2edc2cb3880f89d89	Modern Art	Color Field Painting	Louis Cane	Papier d&#233;coup&#233; et coll&#233;	1967	yes	none	0.2	0	0	0.2	0.1	0	0.3	0	0	0.2	0	0	0.1	0	0	0.1	0	0	0.2	0.1	0.2	0	0	0.2	0	0	0.3	0	0	0.2	0	0	0.1	0	0	0.1	0	0	0.2	0.1	0.2	0	0	0.375	0	0	0.375	0	0.125	0	0	0	0	0	0	0.125	0	0.125	0.25	0.125	0.125
57727cb7edc2cb3880e55daf	Post Renaissance Art	Realism	Pavel Fedotov	Fashionable Wife (Lioness)	1849	yes	face	2.1	0	0	0.1	0.2	0	0	0	0.1	0.4	0	0.6	0	0	0	0	0	0	0.1	0.3	0	0	0	0.2	0.2	0	0	0	0.1	0.4	0	0.6	0	0	0	0	0	0	0.1	0.3	0	0	0	0.2	0	0	0	0	0	0.3	0	0.6	0.1	0	0	0	0	0	0.1	0.3	0
57728a36edc2cb3880105786	Post Renaissance Art	Neoclassicism	William Hamilton	"&#39;A Winter&#39;s Tale&#39;, Act IV, Scene 3, the Shepherd&#39;s Cot"	1787	yes	face	2.4	0.1	0	0	0	0	0	0	0.2	0.7	0.1	0.7	0.2	0	0	0	0	0	0	0.2	0	0.1	0	0	0	0	0	0	0.1	0.6	0.1	1	0	0	0	0	0	0	0	0.2	0	0	0	0.111	0	0	0	0	0.222	0.222	0.333	0.333	0.111	0	0	0	0	0	0	0	0.111
