UTENTE,OPERA,RATING
worker_148,58edc527edc2c963ccace2e9,0
worker_148,57727a9aedc2cb3880df184d,2
worker_148,57727015edc2cb3880bcea74,3
worker_148,57726ea7edc2cb3880b7ea7b,3
worker_43,57728281edc2cb3880f7fc46,-2
worker_43,58edc527edc2c963ccace2e9,1
worker_43,57727a9aedc2cb3880df184d,-1
worker_43,57727015edc2cb3880bcea74,2
worker_43,57726ea7edc2cb3880b7ea7b,2
worker_55,57728281edc2cb3880f7fc46,-2
worker_55,58edc527edc2c963ccace2e9,3
worker_55,57727a9aedc2cb3880df184d,2
worker_55,57727015edc2cb3880bcea74,3
worker_55,57726ea7edc2cb3880b7ea7b,3
worker_56,5772774fedc2cb3880d4580b,3
worker_56,57728ac8edc2cb3880123ef5,0
worker_56,57727e17edc2cb3880e9ba9d,2
worker_56,57727e11edc2cb3880e9b1af,1
worker_56,5772823eedc2cb3880f6eb75,1
worker_94,5772774fedc2cb3880d4580b,2
worker_94,57728ac8edc2cb3880123ef5,3
worker_94,57727e17edc2cb3880e9ba9d,3
worker_94,57727e11edc2cb3880e9b1af,3
worker_94,5772823eedc2cb3880f6eb75,-1
worker_103,5772774fedc2cb3880d4580b,3
worker_103,57728ac8edc2cb3880123ef5,3
worker_103,57727e17edc2cb3880e9ba9d,3
worker_103,57727e11edc2cb3880e9b1af,2
worker_103,5772823eedc2cb3880f6eb75,2
worker_40,5772774fedc2cb3880d4580b,1
worker_40,57728ac8edc2cb3880123ef5,-1
worker_40,57727e17edc2cb3880e9ba9d,3
worker_40,57727e11edc2cb3880e9b1af,3
worker_40,5772823eedc2cb3880f6eb75,-1
worker_50,5772774fedc2cb3880d4580b,0
worker_50,57728ac8edc2cb3880123ef5,3
worker_50,57727e17edc2cb3880e9ba9d,0
worker_50,57727e11edc2cb3880e9b1af,1
worker_50,5772823eedc2cb3880f6eb75,2
worker_148,5772774fedc2cb3880d4580b,2
worker_148,57728ac8edc2cb3880123ef5,2
worker_148,57727e17edc2cb3880e9ba9d,2
worker_148,57727e11edc2cb3880e9b1af,2
worker_148,5772823eedc2cb3880f6eb75,2
worker_43,5772774fedc2cb3880d4580b,1
worker_43,57728ac8edc2cb3880123ef5,-2
worker_43,57727e17edc2cb3880e9ba9d,1
worker_43,57727e11edc2cb3880e9b1af,-1
worker_43,5772823eedc2cb3880f6eb75,-2
worker_60,5772774fedc2cb3880d4580b,1
worker_60,57728ac8edc2cb3880123ef5,0
worker_60,57727e17edc2cb3880e9ba9d,1
worker_60,57727e11edc2cb3880e9b1af,1
worker_60,5772823eedc2cb3880f6eb75,0
worker_81,5772774fedc2cb3880d4580b,2
worker_81,57728ac8edc2cb3880123ef5,1
worker_81,57727e17edc2cb3880e9ba9d,2
worker_81,57727e11edc2cb3880e9b1af,2
worker_81,5772823eedc2cb3880f6eb75,1
worker_7,5772774fedc2cb3880d4580b,3
worker_7,57728ac8edc2cb3880123ef5,3
worker_7,57727e17edc2cb3880e9ba9d,3
worker_7,57727e11edc2cb3880e9b1af,3
worker_7,5772823eedc2cb3880f6eb75,3
worker_6,5772779bedc2cb3880d4fdcf,1
worker_6,577283c5edc2cb3880fbd059,-1
worker_6,57727e1eedc2cb3880e9c7a3,2
worker_6,577271d3edc2cb3880c2e5e5,1
worker_6,57728a4cedc2cb388010797d,1
worker_117,5772779bedc2cb3880d4fdcf,1
worker_117,577283c5edc2cb3880fbd059,0
worker_117,57727e1eedc2cb3880e9c7a3,1
worker_117,577271d3edc2cb3880c2e5e5,2
worker_117,57728a4cedc2cb388010797d,2
worker_22,5772779bedc2cb3880d4fdcf,1
worker_22,577283c5edc2cb3880fbd059,0
worker_22,57727e1eedc2cb3880e9c7a3,2
worker_22,577271d3edc2cb3880c2e5e5,0
worker_22,57728a4cedc2cb388010797d,-2
worker_25,5772779bedc2cb3880d4fdcf,0
worker_25,577283c5edc2cb3880fbd059,0
worker_25,57727e1eedc2cb3880e9c7a3,2
worker_25,577271d3edc2cb3880c2e5e5,0
worker_25,57728a4cedc2cb388010797d,0
worker_29,5772779bedc2cb3880d4fdcf,3
worker_29,577283c5edc2cb3880fbd059,1
worker_29,57727e1eedc2cb3880e9c7a3,3
worker_29,577271d3edc2cb3880c2e5e5,0
worker_29,57728a4cedc2cb388010797d,3
worker_146,5772779bedc2cb3880d4fdcf,2
worker_146,577283c5edc2cb3880fbd059,2
worker_146,57727e1eedc2cb3880e9c7a3,2
worker_146,577271d3edc2cb3880c2e5e5,2
worker_146,57728a4cedc2cb388010797d,-2
worker_24,5772779bedc2cb3880d4fdcf,0
worker_24,577283c5edc2cb3880fbd059,1
worker_24,57727e1eedc2cb3880e9c7a3,3
worker_24,577271d3edc2cb3880c2e5e5,2
worker_24,57728a4cedc2cb388010797d,1
worker_83,5772779bedc2cb3880d4fdcf,2
worker_83,577283c5edc2cb3880fbd059,0
worker_83,57727e1eedc2cb3880e9c7a3,1
worker_83,577271d3edc2cb3880c2e5e5,0
worker_83,57728a4cedc2cb388010797d,2
worker_23,5772779bedc2cb3880d4fdcf,1
worker_23,577283c5edc2cb3880fbd059,0
worker_23,57727e1eedc2cb3880e9c7a3,0
worker_23,577271d3edc2cb3880c2e5e5,2
worker_23,57728a4cedc2cb388010797d,-2
worker_8,5772779bedc2cb3880d4fdcf,2
worker_8,577283c5edc2cb3880fbd059,2
worker_8,57727e1eedc2cb3880e9c7a3,2
worker_8,577271d3edc2cb3880c2e5e5,2
worker_8,57728a4cedc2cb388010797d,2
worker_19,5772779bedc2cb3880d4fdcf,2
worker_19,577283c5edc2cb3880fbd059,1
worker_19,57727e1eedc2cb3880e9c7a3,1
worker_19,577271d3edc2cb3880c2e5e5,2
worker_19,57728a4cedc2cb388010797d,2
worker_26,5772779bedc2cb3880d4fdcf,-1
worker_26,577283c5edc2cb3880fbd059,1
worker_26,57727e1eedc2cb3880e9c7a3,2
worker_26,577271d3edc2cb3880c2e5e5,0
worker_26,57728a4cedc2cb388010797d,1
worker_11,5772700eedc2cb3880bc8249,3
worker_11,577287d9edc2cb38800895b7,3
worker_11,577280e3edc2cb3880f29328,2
worker_11,57728953edc2cb38800d476a,2
worker_11,577281fdedc2cb3880f632b8,1
worker_12,5772700eedc2cb3880bc8249,2
worker_12,577287d9edc2cb38800895b7,0
worker_12,577280e3edc2cb3880f29328,1
worker_12,57728953edc2cb38800d476a,0
worker_12,577281fdedc2cb3880f632b8,0
worker_13,5772700eedc2cb3880bc8249,2
worker_13,577287d9edc2cb38800895b7,3
worker_13,577280e3edc2cb3880f29328,2
worker_13,57728953edc2cb38800d476a,-2
worker_13,577281fdedc2cb3880f632b8,2
worker_14,5772700eedc2cb3880bc8249,3
worker_14,577287d9edc2cb38800895b7,2
worker_14,577280e3edc2cb3880f29328,2
worker_14,57728953edc2cb38800d476a,1
worker_14,577281fdedc2cb3880f632b8,0
worker_15,5772700eedc2cb3880bc8249,3
worker_15,577287d9edc2cb38800895b7,3
worker_15,577280e3edc2cb3880f29328,3
worker_15,57728953edc2cb38800d476a,2
worker_15,577281fdedc2cb3880f632b8,1
worker_18,5772700eedc2cb3880bc8249,1
worker_18,577287d9edc2cb38800895b7,0
worker_18,577280e3edc2cb3880f29328,2
worker_18,57728953edc2cb38800d476a,1
worker_18,577281fdedc2cb3880f632b8,1
worker_16,5772700eedc2cb3880bc8249,3
worker_16,577287d9edc2cb38800895b7,-3
worker_16,577280e3edc2cb3880f29328,3
worker_16,57728953edc2cb38800d476a,3
worker_16,577281fdedc2cb3880f632b8,-3
worker_17,5772700eedc2cb3880bc8249,3
worker_17,577287d9edc2cb38800895b7,3
worker_17,577280e3edc2cb3880f29328,3
worker_17,57728953edc2cb38800d476a,2
worker_17,577281fdedc2cb3880f632b8,0
worker_8,5772700eedc2cb3880bc8249,1
worker_8,577287d9edc2cb38800895b7,1
worker_8,577280e3edc2cb3880f29328,1
worker_8,57728953edc2cb38800d476a,1
worker_8,577281fdedc2cb3880f632b8,1
worker_20,5772700eedc2cb3880bc8249,3
worker_20,577287d9edc2cb38800895b7,2
worker_20,577280e3edc2cb3880f29328,3
worker_20,57728953edc2cb38800d476a,-2
worker_20,577281fdedc2cb3880f632b8,-1
worker_140,5772700eedc2cb3880bc8249,3
worker_140,577287d9edc2cb38800895b7,2
worker_140,577280e3edc2cb3880f29328,2
worker_140,57728953edc2cb38800d476a,2
worker_140,577281fdedc2cb3880f632b8,2
worker_21,5772700eedc2cb3880bc8249,1
worker_21,577287d9edc2cb38800895b7,0
worker_21,577280e3edc2cb3880f29328,0
worker_21,57728953edc2cb38800d476a,0
worker_21,577281fdedc2cb3880f632b8,1
worker_6,57727f1bedc2cb3880ecedb3,-1
worker_6,577275e2edc2cb3880cf84c7,1
worker_6,577270f5edc2cb3880bfb8b5,1
worker_6,57728ab3edc2cb388011c91e,1
worker_6,57726e37edc2cb3880b628ee,2
worker_117,57727f1bedc2cb3880ecedb3,1
worker_117,577275e2edc2cb3880cf84c7,0
worker_117,577270f5edc2cb3880bfb8b5,2
worker_117,57728ab3edc2cb388011c91e,2
worker_117,57726e37edc2cb3880b628ee,-1
worker_22,57727f1bedc2cb3880ecedb3,-1
worker_22,577275e2edc2cb3880cf84c7,0
worker_22,577270f5edc2cb3880bfb8b5,2
worker_22,57728ab3edc2cb388011c91e,1
worker_22,57726e37edc2cb3880b628ee,1
worker_40,57727f1bedc2cb3880ecedb3,-1
worker_40,577275e2edc2cb3880cf84c7,1
worker_40,577270f5edc2cb3880bfb8b5,0
worker_40,57728ab3edc2cb388011c91e,2
worker_40,57726e37edc2cb3880b628ee,-1
worker_19,57727f1bedc2cb3880ecedb3,-1
worker_19,577275e2edc2cb3880cf84c7,2
worker_19,577270f5edc2cb3880bfb8b5,2
worker_19,57728ab3edc2cb388011c91e,1
worker_19,57726e37edc2cb3880b628ee,2
worker_175,57727f1bedc2cb3880ecedb3,-2
worker_175,577275e2edc2cb3880cf84c7,1
worker_175,577270f5edc2cb3880bfb8b5,1
worker_175,57728ab3edc2cb388011c91e,2
worker_175,57726e37edc2cb3880b628ee,1
worker_29,57727f1bedc2cb3880ecedb3,3
worker_29,577275e2edc2cb3880cf84c7,3
worker_29,577270f5edc2cb3880bfb8b5,3
worker_29,57728ab3edc2cb388011c91e,2
worker_29,57726e37edc2cb3880b628ee,3
worker_25,57727f1bedc2cb3880ecedb3,0
worker_25,577275e2edc2cb3880cf84c7,0
worker_25,577270f5edc2cb3880bfb8b5,1
worker_25,57728ab3edc2cb388011c91e,1
worker_25,57726e37edc2cb3880b628ee,1
worker_8,57727f1bedc2cb3880ecedb3,2
worker_8,577275e2edc2cb3880cf84c7,3
worker_8,577270f5edc2cb3880bfb8b5,3
worker_8,57728ab3edc2cb388011c91e,1
worker_8,57726e37edc2cb3880b628ee,2
worker_26,57727f1bedc2cb3880ecedb3,1
worker_26,577275e2edc2cb3880cf84c7,0
worker_26,577270f5edc2cb3880bfb8b5,2
worker_26,57728ab3edc2cb388011c91e,1
worker_26,57726e37edc2cb3880b628ee,0
worker_11,57727f1bedc2cb3880ecedb3,2
worker_11,577275e2edc2cb3880cf84c7,2
worker_11,577270f5edc2cb3880bfb8b5,3
worker_11,57728ab3edc2cb388011c91e,2
worker_11,57726e37edc2cb3880b628ee,3
worker_59,57727f1bedc2cb3880ecedb3,-1
worker_59,577275e2edc2cb3880cf84c7,2
worker_59,577270f5edc2cb3880bfb8b5,3
worker_59,57728ab3edc2cb388011c91e,2
worker_59,57726e37edc2cb3880b628ee,-1
worker_6,577288deedc2cb38800bdeef,-1
worker_6,590a5e2cedc2c95b34ded0dd,1
worker_6,57727023edc2cb3880bcfe9a,1
worker_6,57728426edc2cb3880fd1329,1
worker_6,577280c0edc2cb3880f25dd1,-1
worker_38,577288deedc2cb38800bdeef,-2
worker_38,590a5e2cedc2c95b34ded0dd,-3
worker_38,57727023edc2cb3880bcfe9a,3
worker_38,57728426edc2cb3880fd1329,3
worker_38,577280c0edc2cb3880f25dd1,1
worker_136,577288deedc2cb38800bdeef,-2
worker_136,590a5e2cedc2c95b34ded0dd,-1
worker_136,57727023edc2cb3880bcfe9a,3
worker_136,57728426edc2cb3880fd1329,-1
worker_136,577280c0edc2cb3880f25dd1,2
worker_11,577288deedc2cb38800bdeef,2
worker_11,590a5e2cedc2c95b34ded0dd,3
worker_11,57727023edc2cb3880bcfe9a,2
worker_11,57728426edc2cb3880fd1329,3
worker_11,577280c0edc2cb3880f25dd1,-1
worker_25,577288deedc2cb38800bdeef,0
worker_25,590a5e2cedc2c95b34ded0dd,0
worker_25,57727023edc2cb3880bcfe9a,0
worker_25,57728426edc2cb3880fd1329,1
worker_25,577280c0edc2cb3880f25dd1,0
worker_48,577288deedc2cb38800bdeef,0
worker_48,590a5e2cedc2c95b34ded0dd,-2
worker_48,57727023edc2cb3880bcfe9a,2
worker_48,57728426edc2cb3880fd1329,1
worker_48,577280c0edc2cb3880f25dd1,1
worker_29,577288deedc2cb38800bdeef,2
worker_29,590a5e2cedc2c95b34ded0dd,1
worker_29,57727023edc2cb3880bcfe9a,2
worker_29,57728426edc2cb3880fd1329,2
worker_29,577280c0edc2cb3880f25dd1,2
worker_7,577288deedc2cb38800bdeef,-3
worker_7,590a5e2cedc2c95b34ded0dd,3
worker_7,57727023edc2cb3880bcfe9a,3
worker_7,57728426edc2cb3880fd1329,3
worker_7,577280c0edc2cb3880f25dd1,-3
worker_15,577288deedc2cb38800bdeef,2
worker_15,590a5e2cedc2c95b34ded0dd,0
worker_15,57727023edc2cb3880bcfe9a,3
worker_15,57728426edc2cb3880fd1329,2
worker_15,577280c0edc2cb3880f25dd1,-1
worker_26,577288deedc2cb38800bdeef,0
worker_26,590a5e2cedc2c95b34ded0dd,0
worker_26,57727023edc2cb3880bcfe9a,0
worker_26,57728426edc2cb3880fd1329,2
worker_26,577280c0edc2cb3880f25dd1,-3
worker_23,577285a5edc2cb388001afef,0
worker_23,577282b3edc2cb3880f89e19,0
worker_23,57727ca4edc2cb3880e5406a,1
worker_23,577270b5edc2cb3880bef849,0
worker_23,57728751edc2cb388006d40d,0
worker_136,577285a5edc2cb388001afef,0
worker_136,577282b3edc2cb3880f89e19,-2
worker_136,57727ca4edc2cb3880e5406a,1
worker_136,577270b5edc2cb3880bef849,2
worker_136,57728751edc2cb388006d40d,-2
worker_33,577285a5edc2cb388001afef,-2
worker_33,577282b3edc2cb3880f89e19,0
worker_33,57727ca4edc2cb3880e5406a,2
worker_33,577270b5edc2cb3880bef849,-1
worker_33,57728751edc2cb388006d40d,1
worker_84,577285a5edc2cb388001afef,1
worker_84,577282b3edc2cb3880f89e19,0
worker_84,57727ca4edc2cb3880e5406a,1
worker_84,577270b5edc2cb3880bef849,1
worker_84,57728751edc2cb388006d40d,0
worker_8,577285a5edc2cb388001afef,1
worker_8,577282b3edc2cb3880f89e19,2
worker_8,57727ca4edc2cb3880e5406a,2
worker_8,577270b5edc2cb3880bef849,2
worker_8,57728751edc2cb388006d40d,1
worker_17,577285a5edc2cb388001afef,-1
worker_17,577282b3edc2cb3880f89e19,0
worker_17,57727ca4edc2cb3880e5406a,3
worker_17,577270b5edc2cb3880bef849,3
worker_17,57728751edc2cb388006d40d,2
worker_87,577285a5edc2cb388001afef,2
worker_87,577282b3edc2cb3880f89e19,0
worker_87,57727ca4edc2cb3880e5406a,3
worker_87,577270b5edc2cb3880bef849,3
worker_87,57728751edc2cb388006d40d,1
worker_108,577285a5edc2cb388001afef,2
worker_108,577282b3edc2cb3880f89e19,0
worker_108,57727ca4edc2cb3880e5406a,2
worker_108,577270b5edc2cb3880bef849,2
worker_108,57728751edc2cb388006d40d,2
worker_37,577285a5edc2cb388001afef,1
worker_37,577282b3edc2cb3880f89e19,2
worker_37,57727ca4edc2cb3880e5406a,2
worker_37,577270b5edc2cb3880bef849,2
worker_37,57728751edc2cb388006d40d,1
worker_28,577285a5edc2cb388001afef,2
worker_28,577282b3edc2cb3880f89e19,1
worker_28,57727ca4edc2cb3880e5406a,2
worker_28,577270b5edc2cb3880bef849,1
worker_28,57728751edc2cb388006d40d,1
worker_8,596f8aabedc2c953f45ffae3,1
worker_8,57728218edc2cb3880f6b02e,2
worker_8,59918179edc2c96e74e32286,2
worker_8,57727ba2edc2cb3880e2224b,2
worker_8,577283cfedc2cb3880fbe0a8,2
worker_83,596f8aabedc2c953f45ffae3,2
worker_83,57728218edc2cb3880f6b02e,2
worker_83,59918179edc2c96e74e32286,2
worker_83,57727ba2edc2cb3880e2224b,2
worker_83,577283cfedc2cb3880fbe0a8,2
worker_25,596f8aabedc2c953f45ffae3,0
worker_25,57728218edc2cb3880f6b02e,0
worker_25,59918179edc2c96e74e32286,0
worker_25,57727ba2edc2cb3880e2224b,0
worker_25,577283cfedc2cb3880fbe0a8,0
worker_23,596f8aabedc2c953f45ffae3,3
worker_23,57728218edc2cb3880f6b02e,3
worker_23,59918179edc2c96e74e32286,2
worker_23,57727ba2edc2cb3880e2224b,2
worker_23,577283cfedc2cb3880fbe0a8,0
worker_104,596f8aabedc2c953f45ffae3,3
worker_104,57728218edc2cb3880f6b02e,1
worker_104,59918179edc2c96e74e32286,3
worker_104,57727ba2edc2cb3880e2224b,3
worker_104,577283cfedc2cb3880fbe0a8,3
worker_37,596f8aabedc2c953f45ffae3,1
worker_37,57728218edc2cb3880f6b02e,2
worker_37,59918179edc2c96e74e32286,2
worker_37,57727ba2edc2cb3880e2224b,2
worker_37,577283cfedc2cb3880fbe0a8,1
worker_135,596f8aabedc2c953f45ffae3,3
worker_135,57728218edc2cb3880f6b02e,3
worker_135,59918179edc2c96e74e32286,3
worker_135,57727ba2edc2cb3880e2224b,3
worker_135,577283cfedc2cb3880fbe0a8,2
worker_33,596f8aabedc2c953f45ffae3,2
worker_33,57728218edc2cb3880f6b02e,2
worker_33,59918179edc2c96e74e32286,1
worker_33,57727ba2edc2cb3880e2224b,2
worker_33,577283cfedc2cb3880fbe0a8,-1
worker_84,596f8aabedc2c953f45ffae3,1
worker_84,57728218edc2cb3880f6b02e,1
worker_84,59918179edc2c96e74e32286,3
worker_84,57727ba2edc2cb3880e2224b,2
worker_84,577283cfedc2cb3880fbe0a8,1
worker_108,596f8aabedc2c953f45ffae3,1
worker_108,57728218edc2cb3880f6b02e,0
worker_108,59918179edc2c96e74e32286,3
worker_108,57727ba2edc2cb3880e2224b,2
worker_108,577283cfedc2cb3880fbe0a8,3
worker_6,57727e12edc2cb3880e9b395,-2
worker_6,57727030edc2cb3880bd1538,1
worker_6,57727a06edc2cb3880dd2d61,1
worker_6,577284f9edc2cb3880ffa702,-2
worker_6,5772700eedc2cb3880bc82ce,1
worker_20,57727e12edc2cb3880e9b395,3
worker_20,57727030edc2cb3880bd1538,2
worker_20,57727a06edc2cb3880dd2d61,2
worker_20,577284f9edc2cb3880ffa702,-2
worker_20,5772700eedc2cb3880bc82ce,2
worker_73,57727e12edc2cb3880e9b395,-2
worker_73,57727030edc2cb3880bd1538,3
worker_73,57727a06edc2cb3880dd2d61,2
worker_73,577284f9edc2cb3880ffa702,-1
worker_73,5772700eedc2cb3880bc82ce,-3
worker_3,57727e12edc2cb3880e9b395,0
worker_3,57727030edc2cb3880bd1538,0
worker_3,57727a06edc2cb3880dd2d61,0
worker_3,577284f9edc2cb3880ffa702,0
worker_3,5772700eedc2cb3880bc82ce,0
worker_33,57727e12edc2cb3880e9b395,3
worker_33,57727030edc2cb3880bd1538,-1
worker_33,57727a06edc2cb3880dd2d61,1
worker_33,577284f9edc2cb3880ffa702,2
worker_33,5772700eedc2cb3880bc82ce,0
worker_72,57727e12edc2cb3880e9b395,2
worker_72,57727030edc2cb3880bd1538,2
worker_72,57727a06edc2cb3880dd2d61,2
worker_72,577284f9edc2cb3880ffa702,2
worker_72,5772700eedc2cb3880bc82ce,2
worker_114,57727e12edc2cb3880e9b395,3
worker_114,57727030edc2cb3880bd1538,2
worker_114,57727a06edc2cb3880dd2d61,2
worker_114,577284f9edc2cb3880ffa702,2
worker_114,5772700eedc2cb3880bc82ce,1
worker_162,57727e12edc2cb3880e9b395,-3
worker_162,57727030edc2cb3880bd1538,1
worker_162,57727a06edc2cb3880dd2d61,3
worker_162,577284f9edc2cb3880ffa702,-3
worker_162,5772700eedc2cb3880bc82ce,-2
worker_27,57727e12edc2cb3880e9b395,2
worker_27,57727030edc2cb3880bd1538,2
worker_27,57727a06edc2cb3880dd2d61,2
worker_27,577284f9edc2cb3880ffa702,0
worker_27,5772700eedc2cb3880bc82ce,2
worker_135,57727e12edc2cb3880e9b395,2
worker_135,57727030edc2cb3880bd1538,-1
worker_135,57727a06edc2cb3880dd2d61,3
worker_135,577284f9edc2cb3880ffa702,1
worker_135,5772700eedc2cb3880bc82ce,-1
worker_194,57727e12edc2cb3880e9b395,2
worker_194,57727030edc2cb3880bd1538,1
worker_194,57727a06edc2cb3880dd2d61,-3
worker_194,577284f9edc2cb3880ffa702,0
worker_194,5772700eedc2cb3880bc82ce,-1
worker_7,57727e12edc2cb3880e9b395,3
worker_7,57727030edc2cb3880bd1538,3
worker_7,57727a06edc2cb3880dd2d61,3
worker_7,577284f9edc2cb3880ffa702,2
worker_7,5772700eedc2cb3880bc82ce,3
worker_116,57727e12edc2cb3880e9b395,0
worker_116,57727030edc2cb3880bd1538,1
worker_116,57727a06edc2cb3880dd2d61,2
worker_116,577284f9edc2cb3880ffa702,0
worker_116,5772700eedc2cb3880bc82ce,-2
worker_22,57727e12edc2cb3880e9b395,1
worker_22,57727030edc2cb3880bd1538,0
worker_22,57727a06edc2cb3880dd2d61,0
worker_22,577284f9edc2cb3880ffa702,-2
worker_22,5772700eedc2cb3880bc82ce,0
worker_1,57727e12edc2cb3880e9b395,2
worker_1,57727030edc2cb3880bd1538,-1
worker_1,57727a06edc2cb3880dd2d61,1
worker_1,577284f9edc2cb3880ffa702,1
worker_1,5772700eedc2cb3880bc82ce,1
worker_141,57727e12edc2cb3880e9b395,2
worker_141,57727030edc2cb3880bd1538,2
worker_141,57727a06edc2cb3880dd2d61,3
worker_141,577284f9edc2cb3880ffa702,2
worker_141,5772700eedc2cb3880bc82ce,2
worker_36,5772863fedc2cb38800397e2,1
worker_36,5864c292edc2c98d6c50bd1e,1
worker_36,577281c8edc2cb3880f5987c,0
worker_36,577288deedc2cb38800bdf0f,0
worker_36,5772881aedc2cb38800955c9,1
worker_37,5772863fedc2cb38800397e2,2
worker_37,5864c292edc2c98d6c50bd1e,3
worker_37,577281c8edc2cb3880f5987c,-1
worker_37,577288deedc2cb38800bdf0f,2
worker_37,5772881aedc2cb38800955c9,2
worker_11,5772863fedc2cb38800397e2,2
worker_11,5864c292edc2c98d6c50bd1e,1
worker_11,577281c8edc2cb3880f5987c,2
worker_11,577288deedc2cb38800bdf0f,2
worker_11,5772881aedc2cb38800955c9,2
worker_14,5772863fedc2cb38800397e2,2
worker_14,5864c292edc2c98d6c50bd1e,1
worker_14,577281c8edc2cb3880f5987c,1
worker_14,577288deedc2cb38800bdf0f,1
worker_14,5772881aedc2cb38800955c9,2
worker_56,5772863fedc2cb38800397e2,3
worker_56,5864c292edc2c98d6c50bd1e,1
worker_56,577281c8edc2cb3880f5987c,3
worker_56,577288deedc2cb38800bdf0f,0
worker_56,5772881aedc2cb38800955c9,2
worker_58,5772863fedc2cb38800397e2,2
worker_58,5864c292edc2c98d6c50bd1e,0
worker_58,577281c8edc2cb3880f5987c,0
worker_58,577288deedc2cb38800bdf0f,1
worker_58,5772881aedc2cb38800955c9,-1
worker_134,5772863fedc2cb38800397e2,2
worker_134,5864c292edc2c98d6c50bd1e,1
worker_134,577281c8edc2cb3880f5987c,2
worker_134,577288deedc2cb38800bdf0f,0
worker_134,5772881aedc2cb38800955c9,3
worker_19,5772863fedc2cb38800397e2,2
worker_19,5864c292edc2c98d6c50bd1e,-2
worker_19,577281c8edc2cb3880f5987c,-1
worker_19,577288deedc2cb38800bdf0f,0
worker_19,5772881aedc2cb38800955c9,1
worker_15,5772863fedc2cb38800397e2,3
worker_15,5864c292edc2c98d6c50bd1e,3
worker_15,577281c8edc2cb3880f5987c,3
worker_15,577288deedc2cb38800bdf0f,0
worker_15,5772881aedc2cb38800955c9,2
worker_125,5772863fedc2cb38800397e2,2
worker_125,5864c292edc2c98d6c50bd1e,2
worker_125,577281c8edc2cb3880f5987c,1
worker_125,577288deedc2cb38800bdf0f,2
worker_125,5772881aedc2cb38800955c9,1
worker_3,57728a6dedc2cb38801101a5,0
worker_3,577272feedc2cb3880c738f3,1
worker_3,57726f4eedc2cb3880ba09ad,1
worker_3,57727f46edc2cb3880ed82a4,-1
worker_3,5772855fedc2cb388000f114,0
worker_158,57728a6dedc2cb38801101a5,0
worker_158,577272feedc2cb3880c738f3,0
worker_158,57726f4eedc2cb3880ba09ad,0
worker_158,57727f46edc2cb3880ed82a4,0
worker_158,5772855fedc2cb388000f114,0
worker_46,57728a6dedc2cb38801101a5,0
worker_46,577272feedc2cb3880c738f3,0
worker_46,57726f4eedc2cb3880ba09ad,0
worker_46,57727f46edc2cb3880ed82a4,0
worker_46,5772855fedc2cb388000f114,0
worker_57,57728a6dedc2cb38801101a5,3
worker_57,577272feedc2cb3880c738f3,2
worker_57,57726f4eedc2cb3880ba09ad,3
worker_57,57727f46edc2cb3880ed82a4,2
worker_57,5772855fedc2cb388000f114,2
worker_50,57728a6dedc2cb38801101a5,2
worker_50,577272feedc2cb3880c738f3,1
worker_50,57726f4eedc2cb3880ba09ad,2
worker_50,57727f46edc2cb3880ed82a4,1
worker_50,5772855fedc2cb388000f114,-1
worker_63,57728a6dedc2cb38801101a5,1
worker_63,577272feedc2cb3880c738f3,3
worker_63,57726f4eedc2cb3880ba09ad,3
worker_63,57727f46edc2cb3880ed82a4,2
worker_63,5772855fedc2cb388000f114,3
worker_16,57728a6dedc2cb38801101a5,3
worker_16,577272feedc2cb3880c738f3,3
worker_16,57726f4eedc2cb3880ba09ad,3
worker_16,57727f46edc2cb3880ed82a4,1
worker_16,5772855fedc2cb388000f114,2
worker_58,57728a6dedc2cb38801101a5,3
worker_58,577272feedc2cb3880c738f3,1
worker_58,57726f4eedc2cb3880ba09ad,-1
worker_58,57727f46edc2cb3880ed82a4,-1
worker_58,5772855fedc2cb388000f114,1
worker_101,57728a6dedc2cb38801101a5,1
worker_101,577272feedc2cb3880c738f3,1
worker_101,57726f4eedc2cb3880ba09ad,1
worker_101,57727f46edc2cb3880ed82a4,0
worker_101,5772855fedc2cb388000f114,1
worker_207,57728a6dedc2cb38801101a5,2
worker_207,577272feedc2cb3880c738f3,2
worker_207,57726f4eedc2cb3880ba09ad,3
worker_207,57727f46edc2cb3880ed82a4,-3
worker_207,5772855fedc2cb388000f114,-2
worker_6,57726f83edc2cb3880bb117d,2
worker_6,57727698edc2cb3880d1f6b9,1
worker_6,57728414edc2cb3880fca248,1
worker_6,57727daeedc2cb3880e8763d,1
worker_6,577282bfedc2cb3880f8b26a,-1
worker_69,57726f83edc2cb3880bb117d,0
worker_69,57727698edc2cb3880d1f6b9,0
worker_69,57728414edc2cb3880fca248,-2
worker_69,57727daeedc2cb3880e8763d,-2
worker_69,577282bfedc2cb3880f8b26a,0
worker_43,57726f83edc2cb3880bb117d,2
worker_43,57727698edc2cb3880d1f6b9,1
worker_43,57728414edc2cb3880fca248,1
worker_43,57727daeedc2cb3880e8763d,0
worker_43,577282bfedc2cb3880f8b26a,1
worker_113,57726f83edc2cb3880bb117d,0
worker_113,57727698edc2cb3880d1f6b9,1
worker_113,57728414edc2cb3880fca248,3
worker_113,57727daeedc2cb3880e8763d,0
worker_113,577282bfedc2cb3880f8b26a,0
worker_9,57726f83edc2cb3880bb117d,1
worker_9,57727698edc2cb3880d1f6b9,-3
worker_9,57728414edc2cb3880fca248,0
