UTENTE,OPERA,IS_PAINTING,RATING
worker_114,59bf324bedc2c9bb64672faa,yes,0
worker_114,577285e4edc2cb3880026435,yes,0
worker_117,5772700eedc2cb3880bc828e,yes,2
worker_117,57727f54edc2cb3880ed9092,yes,1
worker_117,59bf324bedc2c9bb64672faa,yes,2
worker_117,577285e4edc2cb3880026435,yes,-2
worker_33,5772700eedc2cb3880bc828e,yes,2
worker_33,57727f54edc2cb3880ed9092,yes,1
worker_33,59bf324bedc2c9bb64672faa,yes,2
worker_33,577285e4edc2cb3880026435,yes,1
worker_116,5772700eedc2cb3880bc828e,yes,2
worker_116,57727f54edc2cb3880ed9092,yes,0
worker_116,59bf324bedc2c9bb64672faa,yes,1
worker_116,577285e4edc2cb3880026435,yes,1
worker_75,5772700eedc2cb3880bc828e,yes,2
worker_75,57727f54edc2cb3880ed9092,yes,1
worker_75,59bf324bedc2c9bb64672faa,yes,0
worker_75,577285e4edc2cb3880026435,yes,1
worker_118,5772700eedc2cb3880bc828e,yes,3
worker_118,57727f54edc2cb3880ed9092,yes,3
worker_118,59bf324bedc2c9bb64672faa,yes,3
worker_118,577285e3edc2cb38800262cf,yes,3
worker_118,577285e4edc2cb3880026435,yes,3
worker_147,5772700eedc2cb3880bc828e,yes,3
worker_147,57727f54edc2cb3880ed9092,yes,2
worker_147,59bf324bedc2c9bb64672faa,yes,2
worker_147,577285e4edc2cb3880026435,yes,2
worker_160,57727cb9edc2cb3880e56005,yes,3
worker_160,577287f5edc2cb388008c4e9,yes,-1
worker_160,577287cbedc2cb388008291f,yes,-1
worker_160,57727f03edc2cb3880eccea5,yes,3
worker_160,57727018edc2cb3880bceeda,yes,3
worker_3,57727cb9edc2cb3880e56005,yes,0
worker_3,577287f5edc2cb388008c4e9,yes,0
worker_3,577287cbedc2cb388008291f,yes,0
worker_3,57727f03edc2cb3880eccea5,yes,0
worker_3,57727018edc2cb3880bceeda,yes,1
worker_110,57727cb9edc2cb3880e56005,yes,-2
worker_110,577287f5edc2cb388008c4e9,yes,-2
worker_110,577287cbedc2cb388008291f,yes,-1
worker_110,57727018edc2cb3880bceeda,yes,-2
worker_8,57727cb9edc2cb3880e56005,yes,2
worker_8,577287f5edc2cb388008c4e9,yes,1
worker_8,577287cbedc2cb388008291f,yes,1
worker_8,57727f03edc2cb3880eccea5,yes,1
worker_8,57727018edc2cb3880bceeda,yes,1
worker_49,57727cb9edc2cb3880e56005,yes,1
worker_49,577287f5edc2cb388008c4e9,yes,-2
worker_49,577287cbedc2cb388008291f,yes,-3
worker_49,57727f03edc2cb3880eccea5,yes,3
worker_49,57727018edc2cb3880bceeda,yes,1
worker_17,57727cb9edc2cb3880e56005,yes,3
worker_17,577287f5edc2cb388008c4e9,yes,-2
worker_17,577287cbedc2cb388008291f,yes,1
worker_17,57727018edc2cb3880bceeda,yes,2
worker_4,57727cb9edc2cb3880e56005,yes,3
worker_4,577287f5edc2cb388008c4e9,yes,1
worker_4,577287cbedc2cb388008291f,yes,3
worker_4,57727f03edc2cb3880eccea5,yes,3
worker_4,57727018edc2cb3880bceeda,yes,3
worker_15,57727cb9edc2cb3880e56005,yes,1
worker_15,577287f5edc2cb388008c4e9,yes,1
worker_15,577287cbedc2cb388008291f,yes,1
worker_15,57727f03edc2cb3880eccea5,yes,3
worker_15,57727018edc2cb3880bceeda,yes,1
worker_30,57727cb9edc2cb3880e56005,yes,3
worker_30,577287f5edc2cb388008c4e9,yes,0
worker_30,577287cbedc2cb388008291f,yes,1
worker_30,57727018edc2cb3880bceeda,yes,2
worker_107,57727cb9edc2cb3880e56005,yes,1
worker_107,577287f5edc2cb388008c4e9,yes,-1
worker_107,577287cbedc2cb388008291f,yes,-1
worker_107,57727f03edc2cb3880eccea5,yes,1
worker_107,57727018edc2cb3880bceeda,yes,1
worker_83,57727cb9edc2cb3880e56005,yes,2
worker_83,577287f5edc2cb388008c4e9,yes,2
worker_83,577287cbedc2cb388008291f,yes,2
worker_83,57727f03edc2cb3880eccea5,yes,2
worker_83,57727018edc2cb3880bceeda,yes,2
worker_67,577287dfedc2cb3880089ef8,yes,3
worker_67,577289e0edc2cb38800f28f4,yes,3
worker_67,57727fa5edc2cb3880eeada6,yes,1
worker_67,5772842cedc2cb3880fd1c87,yes,3
worker_67,57727d0bedc2cb3880e684cb,yes,2
worker_15,577287dfedc2cb3880089ef8,yes,1
worker_15,577289e0edc2cb38800f28f4,yes,1
worker_15,57727fa5edc2cb3880eeada6,yes,0
worker_15,5772842cedc2cb3880fd1c87,yes,0
worker_15,57727d0bedc2cb3880e684cb,yes,3
worker_30,577287dfedc2cb3880089ef8,yes,2
worker_30,577289e0edc2cb38800f28f4,yes,1
worker_30,57727fa5edc2cb3880eeada6,yes,0
worker_30,5772842cedc2cb3880fd1c87,yes,2
worker_30,57727d0bedc2cb3880e684cb,yes,2
worker_138,577287dfedc2cb3880089ef8,yes,-1
worker_138,577289e0edc2cb38800f28f4,yes,0
worker_138,5772842cedc2cb3880fd1c87,yes,0
worker_138,57727d0bedc2cb3880e684cb,yes,0
worker_26,577287dfedc2cb3880089ef8,yes,-1
worker_26,577289e0edc2cb38800f28f4,yes,3
worker_26,57727fa5edc2cb3880eeada6,yes,-2
worker_26,5772842cedc2cb3880fd1c87,yes,0
worker_26,57727d0bedc2cb3880e684cb,yes,2
worker_90,577287dfedc2cb3880089ef8,yes,1
worker_90,577289e0edc2cb38800f28f4,yes,-1
worker_90,57727fa5edc2cb3880eeada6,yes,-1
worker_90,5772842cedc2cb3880fd1c87,yes,1
worker_90,57727d0bedc2cb3880e684cb,yes,1
worker_33,577287dfedc2cb3880089ef8,yes,-3
worker_33,577289e0edc2cb38800f28f4,yes,3
worker_33,57727fa5edc2cb3880eeada6,yes,1
worker_33,5772842cedc2cb3880fd1c87,yes,2
worker_33,57727d0bedc2cb3880e684cb,yes,3
worker_50,577287dfedc2cb3880089ef8,yes,-1
worker_50,577289e0edc2cb38800f28f4,yes,1
worker_50,57727fa5edc2cb3880eeada6,yes,1
worker_50,5772842cedc2cb3880fd1c87,yes,1
worker_50,57727d0bedc2cb3880e684cb,yes,0
worker_197,577287dfedc2cb3880089ef8,yes,1
worker_197,577289e0edc2cb38800f28f4,yes,3
worker_197,5772842cedc2cb3880fd1c87,yes,-3
worker_197,57727d0bedc2cb3880e684cb,yes,0
worker_79,577287dfedc2cb3880089ef8,yes,0
worker_79,577289e0edc2cb38800f28f4,yes,0
worker_79,57727fa5edc2cb3880eeada6,yes,0
worker_79,5772842cedc2cb3880fd1c87,yes,-1
worker_79,57727d0bedc2cb3880e684cb,yes,1
worker_6,57727417edc2cb3880cade14,yes,1
worker_6,577284acedc2cb3880fe8951,yes,1
worker_6,57727e76edc2cb3880eafaef,yes,1
worker_6,577276e9edc2cb3880d31a1d,yes,1
worker_22,57727417edc2cb3880cade14,yes,1
worker_22,577284acedc2cb3880fe8951,yes,0
worker_22,57727e76edc2cb3880eafaef,yes,1
worker_22,577276e9edc2cb3880d31a1d,yes,1
worker_117,57727417edc2cb3880cade14,yes,2
worker_117,577284acedc2cb3880fe8951,yes,2
worker_117,57727e76edc2cb3880eafaef,yes,1
worker_117,577276e9edc2cb3880d31a1d,yes,1
worker_33,57727417edc2cb3880cade14,yes,1
worker_33,577284acedc2cb3880fe8951,yes,-2
worker_33,57727e76edc2cb3880eafaef,yes,3
worker_33,577276e9edc2cb3880d31a1d,yes,2
worker_25,57727417edc2cb3880cade14,yes,1
worker_25,577284acedc2cb3880fe8951,yes,0
worker_25,57727e76edc2cb3880eafaef,yes,1
worker_25,577276e9edc2cb3880d31a1d,yes,1
worker_175,57727417edc2cb3880cade14,yes,2
worker_175,577284acedc2cb3880fe8951,yes,-2
worker_175,57727e76edc2cb3880eafaef,yes,1
worker_175,577276e9edc2cb3880d31a1d,yes,1
worker_40,57727417edc2cb3880cade14,yes,-2
worker_40,577284acedc2cb3880fe8951,yes,-2
worker_40,57727e76edc2cb3880eafaef,yes,0
worker_40,577276e9edc2cb3880d31a1d,yes,2
worker_20,57727417edc2cb3880cade14,yes,1
worker_20,577284acedc2cb3880fe8951,yes,1
worker_20,57727e76edc2cb3880eafaef,yes,3
worker_20,577276e9edc2cb3880d31a1d,yes,2
worker_8,57727417edc2cb3880cade14,yes,2
worker_8,577284acedc2cb3880fe8951,yes,2
worker_8,57727e76edc2cb3880eafaef,yes,2
worker_8,577276e9edc2cb3880d31a1d,yes,2
worker_83,57727417edc2cb3880cade14,yes,0
worker_83,577284acedc2cb3880fe8951,yes,-1
worker_83,57727e76edc2cb3880eafaef,yes,3
worker_83,577276e9edc2cb3880d31a1d,yes,3
worker_45,57727417edc2cb3880cade14,yes,-3
worker_45,577284acedc2cb3880fe8951,yes,-3
worker_45,57727e76edc2cb3880eafaef,yes,3
worker_45,577276e9edc2cb3880d31a1d,yes,3
worker_19,57727417edc2cb3880cade14,yes,-1
worker_19,577284acedc2cb3880fe8951,yes,-1
worker_19,57727e76edc2cb3880eafaef,yes,3
worker_19,577276e9edc2cb3880d31a1d,yes,1
worker_3,57728193edc2cb3880f4f389,yes,0
worker_3,577281abedc2cb3880f515d0,yes,0
worker_3,57728984edc2cb38800de884,yes,1
worker_3,577270f2edc2cb3880bfb423,yes,0
worker_3,577285e5edc2cb38800265e7,yes,0
worker_49,57728193edc2cb3880f4f389,yes,-1
worker_49,577281abedc2cb3880f515d0,yes,-1
worker_49,577270f2edc2cb3880bfb423,yes,2
worker_49,577285e5edc2cb38800265e7,yes,2
worker_168,57728193edc2cb3880f4f389,yes,-2
worker_168,577281abedc2cb3880f515d0,yes,0
worker_168,577270f2edc2cb3880bfb423,yes,-3
worker_168,577285e5edc2cb38800265e7,yes,1
worker_47,57728193edc2cb3880f4f389,yes,-2
worker_47,577281abedc2cb3880f515d0,yes,0
worker_47,577270f2edc2cb3880bfb423,yes,-1
worker_47,577285e5edc2cb38800265e7,yes,3
worker_48,57728193edc2cb3880f4f389,yes,1
worker_48,577281abedc2cb3880f515d0,yes,0
worker_48,577270f2edc2cb3880bfb423,yes,-2
worker_48,577285e5edc2cb38800265e7,yes,2
worker_24,57728193edc2cb3880f4f389,yes,-1
worker_24,577281abedc2cb3880f515d0,yes,-1
worker_24,577270f2edc2cb3880bfb423,yes,1
worker_24,577285e5edc2cb38800265e7,yes,2
worker_160,57728193edc2cb3880f4f389,yes,-2
worker_160,577281abedc2cb3880f515d0,yes,0
worker_160,577270f2edc2cb3880bfb423,yes,3
worker_160,577285e5edc2cb38800265e7,yes,2
worker_167,57728193edc2cb3880f4f389,yes,2
worker_167,577281abedc2cb3880f515d0,yes,2
worker_167,577270f2edc2cb3880bfb423,yes,2
worker_167,577285e5edc2cb38800265e7,yes,2
worker_83,57728193edc2cb3880f4f389,yes,2
worker_83,577281abedc2cb3880f515d0,yes,2
worker_83,577270f2edc2cb3880bfb423,yes,2
worker_83,577285e5edc2cb38800265e7,yes,2
worker_11,57728193edc2cb3880f4f389,yes,3
worker_11,577281abedc2cb3880f515d0,yes,2
worker_11,577270f2edc2cb3880bfb423,yes,1
worker_11,577285e5edc2cb38800265e7,yes,2
worker_15,57728193edc2cb3880f4f389,yes,1
worker_15,577281abedc2cb3880f515d0,yes,0
worker_15,577270f2edc2cb3880bfb423,yes,-1
worker_15,577285e5edc2cb38800265e7,yes,3
worker_37,57728193edc2cb3880f4f389,yes,2
worker_37,577281abedc2cb3880f515d0,yes,2
worker_37,577270f2edc2cb3880bfb423,yes,1
worker_37,577285e5edc2cb38800265e7,yes,2
worker_11,57727f1cedc2cb3880ecf003,yes,2
worker_11,59f2fd6cedc2c9f3ec935017,yes,3
worker_11,57727d3dedc2cb3880e722e5,yes,2
worker_11,57727de7edc2cb3880e91ffc,yes,3
worker_11,57728500edc2cb3880ffb34c,yes,-3
worker_46,57727f1cedc2cb3880ecf003,yes,2
worker_46,59f2fd6cedc2c9f3ec935017,yes,0
worker_46,57727d3dedc2cb3880e722e5,yes,0
worker_46,57727de7edc2cb3880e91ffc,yes,0
worker_46,57728500edc2cb3880ffb34c,yes,0
worker_140,57727f1cedc2cb3880ecf003,yes,3
worker_140,59f2fd6cedc2c9f3ec935017,yes,3
worker_140,57727d3dedc2cb3880e722e5,yes,1
worker_140,57727de7edc2cb3880e91ffc,yes,3
worker_140,57728500edc2cb3880ffb34c,yes,2
worker_67,57727f1cedc2cb3880ecf003,yes,3
worker_67,59f2fd6cedc2c9f3ec935017,yes,3
worker_67,57727d3dedc2cb3880e722e5,yes,3
worker_67,57727de7edc2cb3880e91ffc,yes,3
worker_67,57728500edc2cb3880ffb34c,yes,3
worker_87,57727f1cedc2cb3880ecf003,yes,2
worker_87,59f2fd6cedc2c9f3ec935017,yes,3
worker_87,57727d3dedc2cb3880e722e5,yes,3
worker_87,57727de7edc2cb3880e91ffc,yes,3
worker_87,57728500edc2cb3880ffb34c,yes,1
worker_14,57727f1cedc2cb3880ecf003,yes,1
worker_14,59f2fd6cedc2c9f3ec935017,yes,2
worker_14,57727d3dedc2cb3880e722e5,yes,3
worker_14,57727de7edc2cb3880e91ffc,yes,3
worker_14,57728500edc2cb3880ffb34c,yes,1
worker_59,57727f1cedc2cb3880ecf003,yes,-1
worker_59,59f2fd6cedc2c9f3ec935017,yes,3
worker_59,57727d3dedc2cb3880e722e5,yes,3
worker_59,57728500edc2cb3880ffb34c,yes,1
worker_109,57727f1cedc2cb3880ecf003,yes,0
worker_109,59f2fd6cedc2c9f3ec935017,yes,0
worker_109,57727d3dedc2cb3880e722e5,yes,0
worker_109,57727de7edc2cb3880e91ffc,yes,0
worker_109,57728500edc2cb3880ffb34c,yes,0
worker_18,57727f1cedc2cb3880ecf003,yes,2
worker_18,59f2fd6cedc2c9f3ec935017,yes,1
worker_18,57727d3dedc2cb3880e722e5,yes,0
worker_18,57727de7edc2cb3880e91ffc,yes,-1
worker_18,57728500edc2cb3880ffb34c,yes,1
worker_19,57727f1cedc2cb3880ecf003,yes,-1
worker_19,59f2fd6cedc2c9f3ec935017,yes,-1
worker_19,57727d3dedc2cb3880e722e5,yes,2
worker_19,57727de7edc2cb3880e91ffc,yes,2
worker_19,57728500edc2cb3880ffb34c,yes,0
worker_8,5772823dedc2cb3880f6e9f1,yes,1
worker_8,577288e7edc2cb38800bedac,yes,1
worker_8,57726e25edc2cb3880b60a48,yes,2
worker_8,57727af3edc2cb3880e04523,yes,1
worker_8,577273acedc2cb3880c93fd7,yes,2
worker_3,5772823dedc2cb3880f6e9f1,yes,1
worker_3,577288e7edc2cb38800bedac,yes,0
worker_3,57726e25edc2cb3880b60a48,yes,1
worker_3,57727af3edc2cb3880e04523,yes,0
worker_3,577273acedc2cb3880c93fd7,yes,2
worker_17,5772823dedc2cb3880f6e9f1,yes,3
worker_17,577288e7edc2cb38800bedac,yes,3
worker_17,57726e25edc2cb3880b60a48,yes,3
worker_17,57727af3edc2cb3880e04523,yes,2
worker_17,577273acedc2cb3880c93fd7,yes,2
worker_4,5772823dedc2cb3880f6e9f1,yes,3
worker_4,577288e7edc2cb38800bedac,yes,3
worker_4,57726e25edc2cb3880b60a48,yes,3
worker_4,57727af3edc2cb3880e04523,yes,3
worker_4,577273acedc2cb3880c93fd7,yes,-2
worker_109,5772823dedc2cb3880f6e9f1,yes,0
worker_109,577288e7edc2cb38800bedac,yes,0
worker_109,57726e25edc2cb3880b60a48,yes,0
worker_109,57727af3edc2cb3880e04523,yes,0
worker_109,577273acedc2cb3880c93fd7,yes,0
worker_83,5772823dedc2cb3880f6e9f1,yes,2
worker_83,577288e7edc2cb38800bedac,yes,2
worker_83,57726e25edc2cb3880b60a48,yes,2
worker_83,57727af3edc2cb3880e04523,yes,2
worker_83,577273acedc2cb3880c93fd7,yes,2
worker_31,5772823dedc2cb3880f6e9f1,yes,-3
worker_31,577288e7edc2cb38800bedac,yes,0
worker_31,57726e25edc2cb3880b60a48,yes,0
worker_31,57727af3edc2cb3880e04523,yes,-2
worker_31,577273acedc2cb3880c93fd7,yes,-2
worker_143,5772823dedc2cb3880f6e9f1,yes,-1
worker_143,577288e7edc2cb38800bedac,yes,3
worker_143,57726e25edc2cb3880b60a48,yes,3
worker_143,57727af3edc2cb3880e04523,yes,0
worker_143,577273acedc2cb3880c93fd7,yes,0
worker_15,5772823dedc2cb3880f6e9f1,yes,3
worker_15,577288e7edc2cb38800bedac,yes,3
worker_15,57726e25edc2cb3880b60a48,yes,3
worker_15,57727af3edc2cb3880e04523,yes,3
worker_15,577273acedc2cb3880c93fd7,yes,3
worker_43,5772823dedc2cb3880f6e9f1,yes,1
worker_43,577288e7edc2cb38800bedac,yes,1
worker_43,57726e25edc2cb3880b60a48,yes,1
worker_43,57727af3edc2cb3880e04523,yes,2
worker_43,577273acedc2cb3880c93fd7,yes,0
worker_4,57728143edc2cb3880f3d251,yes,3
worker_4,57727e94edc2cb3880eb7d3d,yes,1
worker_4,57728223edc2cb3880f6bee7,yes,3
worker_4,57726f79edc2cb3880baa8c5,yes,3
worker_4,57728a66edc2cb388010f677,yes,3
worker_17,57728143edc2cb3880f3d251,yes,3
worker_17,57727e94edc2cb3880eb7d3d,yes,3
worker_17,57728223edc2cb3880f6bee7,yes,3
worker_17,57726f79edc2cb3880baa8c5,yes,2
worker_17,57728a66edc2cb388010f677,yes,3
worker_46,57728143edc2cb3880f3d251,yes,3
worker_46,57727e94edc2cb3880eb7d3d,yes,-3
worker_46,57728223edc2cb3880f6bee7,yes,0
worker_46,57726f79edc2cb3880baa8c5,yes,0
worker_46,57728a66edc2cb388010f677,yes,3
worker_135,57728143edc2cb3880f3d251,yes,3
worker_135,57727e94edc2cb3880eb7d3d,yes,-1
worker_135,57728223edc2cb3880f6bee7,yes,3
worker_135,57726f79edc2cb3880baa8c5,yes,0
worker_135,57728a66edc2cb388010f677,yes,3
worker_10,57728143edc2cb3880f3d251,yes,2
worker_10,57727e94edc2cb3880eb7d3d,yes,0
worker_10,57728223edc2cb3880f6bee7,yes,2
worker_10,57726f79edc2cb3880baa8c5,yes,0
worker_10,57728a66edc2cb388010f677,yes,2
worker_15,57728143edc2cb3880f3d251,yes,3
worker_15,57727e94edc2cb3880eb7d3d,yes,1
worker_15,57728223edc2cb3880f6bee7,yes,3
worker_15,57726f79edc2cb3880baa8c5,yes,2
worker_15,57728a66edc2cb388010f677,yes,3
worker_3,57728143edc2cb3880f3d251,yes,1
worker_3,57727e94edc2cb3880eb7d3d,yes,0
worker_3,57728223edc2cb3880f6bee7,yes,0
worker_3,57726f79edc2cb3880baa8c5,yes,0
worker_3,57728a66edc2cb388010f677,yes,0
worker_8,57728143edc2cb3880f3d251,yes,2
worker_8,57727e94edc2cb3880eb7d3d,yes,1
worker_8,57728223edc2cb3880f6bee7,yes,3
worker_8,57726f79edc2cb3880baa8c5,yes,1
worker_8,57728a66edc2cb388010f677,yes,1
worker_7,57728143edc2cb3880f3d251,yes,3
worker_7,57727e94edc2cb3880eb7d3d,yes,1
worker_7,57728223edc2cb3880f6bee7,yes,3
worker_7,57726f79edc2cb3880baa8c5,yes,1
worker_7,57728a66edc2cb388010f677,yes,2
worker_129,57728143edc2cb3880f3d251,yes,1
worker_129,57727e94edc2cb3880eb7d3d,yes,-1
worker_129,57728223edc2cb3880f6bee7,yes,-2
worker_129,57726f79edc2cb3880baa8c5,yes,-1
worker_129,57728a66edc2cb388010f677,yes,1
worker_6,57727f90edc2cb3880ee3558,yes,1
worker_6,593467a4edc2c9b408c15286,yes,1
worker_6,57728347edc2cb3880fa86c6,yes,-2
worker_6,57728295edc2cb3880f81d29,yes,1
worker_6,57726ecfedc2cb3880b88945,yes,1
worker_67,57727f90edc2cb3880ee3558,yes,3
worker_67,593467a4edc2c9b408c15286,yes,3
worker_67,57728347edc2cb3880fa86c6,yes,3
worker_67,57728295edc2cb3880f81d29,yes,3
worker_67,57726ecfedc2cb3880b88945,yes,-2
worker_150,57727f90edc2cb3880ee3558,yes,-2
worker_150,593467a4edc2c9b408c15286,yes,0
worker_150,57728347edc2cb3880fa86c6,yes,-2
worker_150,57728295edc2cb3880f81d29,yes,-3
worker_150,57726ecfedc2cb3880b88945,yes,2
worker_71,57727f90edc2cb3880ee3558,yes,1
worker_71,593467a4edc2c9b408c15286,yes,1
worker_71,57728347edc2cb3880fa86c6,yes,1
worker_71,57728295edc2cb3880f81d29,yes,1
worker_71,57726ecfedc2cb3880b88945,yes,1
worker_20,57727f90edc2cb3880ee3558,yes,2
worker_20,593467a4edc2c9b408c15286,yes,2
worker_20,57728347edc2cb3880fa86c6,yes,-1
worker_20,57728295edc2cb3880f81d29,yes,-2
worker_20,57726ecfedc2cb3880b88945,yes,3
worker_7,57727f90edc2cb3880ee3558,yes,2
worker_7,593467a4edc2c9b408c15286,yes,2
worker_7,57728347edc2cb3880fa86c6,yes,-3
worker_7,57728295edc2cb3880f81d29,yes,-3
worker_7,57726ecfedc2cb3880b88945,yes,0
worker_114,57727f90edc2cb3880ee3558,yes,3
worker_114,593467a4edc2c9b408c15286,yes,2
worker_114,57728347edc2cb3880fa86c6,yes,2
worker_114,57728295edc2cb3880f81d29,yes,-1
worker_114,57726ecfedc2cb3880b88945,yes,2
worker_3,57727f90edc2cb3880ee3558,yes,1
worker_3,593467a4edc2c9b408c15286,yes,1
worker_3,57728347edc2cb3880fa86c6,yes,0
worker_3,57728295edc2cb3880f81d29,yes,-2
worker_3,57726ecfedc2cb3880b88945,yes,0
worker_151,57727f90edc2cb3880ee3558,yes,2
worker_151,593467a4edc2c9b408c15286,yes,0
worker_151,57728347edc2cb3880fa86c6,yes,-1
worker_151,57728295edc2cb3880f81d29,yes,1
worker_151,57726ecfedc2cb3880b88945,yes,0
worker_19,57727f90edc2cb3880ee3558,yes,2
worker_19,593467a4edc2c9b408c15286,yes,3
worker_19,57728347edc2cb3880fa86c6,yes,2
worker_19,57728295edc2cb3880f81d29,yes,-1
worker_19,57726ecfedc2cb3880b88945,yes,0
worker_126,57727f90edc2cb3880ee3558,yes,2
worker_126,593467a4edc2c9b408c15286,yes,1
worker_126,57728347edc2cb3880fa86c6,yes,0
worker_126,57728295edc2cb3880f81d29,yes,2
worker_126,57726ecfedc2cb3880b88945,yes,1
worker_116,57727f90edc2cb3880ee3558,yes,2
worker_116,593467a4edc2c9b408c15286,yes,1
worker_116,57728347edc2cb3880fa86c6,yes,0
worker_116,57728295edc2cb3880f81d29,yes,-3
worker_116,57726ecfedc2cb3880b88945,yes,2
worker_45,57727f90edc2cb3880ee3558,yes,3
worker_45,593467a4edc2c9b408c15286,yes,1
worker_45,57728347edc2cb3880fa86c6,yes,-3
worker_45,57728295edc2cb3880f81d29,yes,-3
worker_45,57726ecfedc2cb3880b88945,yes,-3
worker_15,57727f90edc2cb3880ee3558,yes,3
worker_15,593467a4edc2c9b408c15286,yes,3
worker_15,57728347edc2cb3880fa86c6,yes,1
worker_15,57728295edc2cb3880f81d29,yes,2
worker_15,57726ecfedc2cb3880b88945,yes,3
worker_9,57728aceedc2cb38801248fd,yes,0
worker_9,5772809cedc2cb3880f1cda4,yes,0
worker_9,57726efeedc2cb3880b92f28,yes,0
worker_9,577280fcedc2cb3880f30fd1,yes,0
worker_9,577284e7edc2cb3880ff371a,yes,1
worker_4,57728aceedc2cb38801248fd,yes,3
worker_4,5772809cedc2cb3880f1cda4,yes,1
worker_4,57726efeedc2cb3880b92f28,yes,3
worker_4,577280fcedc2cb3880f30fd1,yes,1
worker_4,577284e7edc2cb3880ff371a,yes,2
worker_8,57728aceedc2cb38801248fd,yes,1
worker_8,5772809cedc2cb3880f1cda4,yes,1
worker_8,57726efeedc2cb3880b92f28,yes,1
worker_8,577280fcedc2cb3880f30fd1,yes,1
worker_8,577284e7edc2cb3880ff371a,yes,1
worker_91,57728aceedc2cb38801248fd,yes,1
worker_91,5772809cedc2cb3880f1cda4,yes,2
worker_91,57726efeedc2cb3880b92f28,yes,-2
worker_91,577280fcedc2cb3880f30fd1,yes,-2
worker_91,577284e7edc2cb3880ff371a,yes,1
worker_40,57728aceedc2cb38801248fd,yes,1
worker_40,5772809cedc2cb3880f1cda4,yes,-1
worker_40,57726efeedc2cb3880b92f28,yes,0
worker_40,577280fcedc2cb3880f30fd1,yes,0
worker_40,577284e7edc2cb3880ff371a,yes,3
worker_204,57728aceedc2cb38801248fd,yes,3
worker_204,57726efeedc2cb3880b92f28,yes,3
worker_204,577280fcedc2cb3880f30fd1,yes,1
worker_204,577284e7edc2cb3880ff371a,yes,2
worker_46,57728aceedc2cb38801248fd,yes,0
worker_46,5772809cedc2cb3880f1cda4,yes,0
worker_46,57726efeedc2cb3880b92f28,yes,0
worker_46,577280fcedc2cb3880f30fd1,yes,0
worker_46,577284e7edc2cb3880ff371a,yes,0
worker_58,57728aceedc2cb38801248fd,yes,1
worker_58,5772809cedc2cb3880f1cda4,yes,-1
worker_58,57726efeedc2cb3880b92f28,yes,1
worker_58,577280fcedc2cb3880f30fd1,yes,1
worker_58,577284e7edc2cb3880ff371a,yes,2
worker_76,57728aceedc2cb38801248fd,yes,3
worker_76,5772809cedc2cb3880f1cda4,yes,1
worker_76,57726efeedc2cb3880b92f28,yes,2
worker_76,577280fcedc2cb3880f30fd1,yes,0
worker_76,577284e7edc2cb3880ff371a,yes,-1
worker_83,57728aceedc2cb38801248fd,yes,2
worker_83,5772809cedc2cb3880f1cda4,yes,2
worker_83,57726efeedc2cb3880b92f28,yes,2
worker_83,577280fcedc2cb3880f30fd1,yes,2
worker_83,577284e7edc2cb3880ff371a,yes,2
worker_33,57728aceedc2cb38801248fd,yes,2
worker_33,5772809cedc2cb3880f1cda4,yes,-2
worker_33,57726efeedc2cb3880b92f28,yes,2
worker_33,577280fcedc2cb3880f30fd1,yes,2
worker_33,577284e7edc2cb3880ff371a,yes,2
worker_110,5772864aedc2cb388003a8b9,yes,-2
worker_110,577287deedc2cb3880089cf2,yes,-2
worker_110,57728593edc2cb38800192d8,yes,-1
worker_6,5772864aedc2cb388003a8b9,yes,1
worker_6,577287deedc2cb3880089cf2,yes,-1
worker_6,57728593edc2cb38800192d8,yes,-2
worker_17,5772864aedc2cb388003a8b9,yes,2
worker_17,577287deedc2cb3880089cf2,yes,1
worker_17,57728593edc2cb38800192d8,yes,0
worker_4,5772864aedc2cb388003a8b9,yes,3
worker_4,577287deedc2cb3880089cf2,yes,1
worker_4,57728593edc2cb38800192d8,yes,3
worker_30,5772864aedc2cb388003a8b9,yes,-1
worker_30,577287deedc2cb3880089cf2,yes,-2
worker_30,57728593edc2cb38800192d8,yes,-2
worker_92,5772864aedc2cb388003a8b9,yes,1
worker_92,577287deedc2cb3880089cf2,yes,0
worker_92,57728593edc2cb38800192d8,yes,0
worker_91,5772864aedc2cb388003a8b9,yes,0
worker_91,577287deedc2cb3880089cf2,yes,0
worker_91,57728593edc2cb38800192d8,yes,0
worker_100,5772864aedc2cb388003a8b9,yes,3
worker_100,577287deedc2cb3880089cf2,yes,-3
worker_100,57728593edc2cb38800192d8,yes,-2
worker_43,5772864aedc2cb388003a8b9,yes,-2
worker_43,577287deedc2cb3880089cf2,yes,0
worker_43,57728593edc2cb38800192d8,yes,0
worker_15,5772864aedc2cb388003a8b9,yes,3
worker_15,577287deedc2cb3880089cf2,yes,-1
worker_15,57728593edc2cb38800192d8,yes,2
worker_6,57728668edc2cb38800428d4,yes,0
worker_6,5772869aedc2cb388004cb5c,yes,1
worker_6,577281caedc2cb3880f59ad8,yes,1
worker_6,577284b0edc2cb3880fe8feb,yes,-3
worker_117,57728668edc2cb38800428d4,yes,1
worker_117,5772869aedc2cb388004cb5c,yes,2
worker_117,577281caedc2cb3880f59ad8,yes,1
worker_117,57726e4eedc2cb3880b6a493,yes,-1
worker_117,577284b0edc2cb3880fe8feb,yes,0
