,user,artwork,score
24884,worker_51,577287caedc2cb388008280f,0
24885,worker_43,577287caedc2cb388008280f,-1
24886,worker_142,577287caedc2cb388008280f,1
24887,worker_19,577287caedc2cb388008280f,1
24888,worker_173,577287caedc2cb388008280f,-1
24889,worker_69,577287caedc2cb388008280f,3
24890,worker_75,577287caedc2cb388008280f,1
24891,worker_29,577287caedc2cb388008280f,1
24892,worker_3,577287caedc2cb388008280f,0
24893,worker_27,577287caedc2cb388008280f,-1
24894,worker_161,577287caedc2cb388008280f,-2
24895,worker_114,577287caedc2cb388008280f,3
24896,worker_73,577287caedc2cb388008280f,-2
24897,worker_190,577287caedc2cb388008280f,-1
24898,worker_40,577287caedc2cb388008280f,0
24899,worker_83,577287caedc2cb388008280f,1
24900,worker_6,577287caedc2cb388008280f,-2
24901,worker_118,577287caedc2cb388008280f,3
24902,worker_22,577287caedc2cb388008280f,2
24903,worker_74,577287caedc2cb388008280f,1
24904,worker_116,577287caedc2cb388008280f,0
24905,worker_117,577287caedc2cb388008280f,1
24906,worker_152,577287caedc2cb388008280f,0
24907,worker_8,577287caedc2cb388008280f,2
24908,worker_166,577287caedc2cb388008280f,-2
24909,worker_25,577287caedc2cb388008280f,0
24910,worker_11,577287caedc2cb388008280f,3
24911,worker_120,577287caedc2cb388008280f,1
24912,worker_24,577287caedc2cb388008280f,0
24913,worker_43,577287caedc2cb388008280f,-2
24914,worker_51,577287caedc2cb388008280f,0
24915,worker_7,577287caedc2cb388008280f,-3
24916,worker_44,577287caedc2cb388008280f,2
24917,worker_230,577287caedc2cb388008280f,0
24918,worker_212,577287caedc2cb388008280f,3
24919,worker_2,577287caedc2cb388008280f,-3
24920,worker_10,577287caedc2cb388008280f,2
24921,worker_20,577287caedc2cb388008280f,-1
24922,worker_231,577287caedc2cb388008280f,1
24923,worker_47,577287caedc2cb388008280f,0
24924,worker_261,577287caedc2cb388008280f,0
24925,worker_208,577287caedc2cb388008280f,-1
24926,worker_37,577287caedc2cb388008280f,-1
24927,worker_90,577287caedc2cb388008280f,0
24928,worker_204,577287caedc2cb388008280f,0
24929,worker_34,577287caedc2cb388008280f,0
24930,worker_15,577287caedc2cb388008280f,0
24931,worker_209,577287caedc2cb388008280f,-2
24932,worker_138,577287caedc2cb388008280f,0
24933,worker_101,577287caedc2cb388008280f,3
24934,worker_102,577287caedc2cb388008280f,-1
24935,worker_84,577287caedc2cb388008280f,-1
24936,worker_63,577287caedc2cb388008280f,1
24937,worker_108,577287caedc2cb388008280f,2
24938,worker_106,577287caedc2cb388008280f,2
24939,worker_60,577287caedc2cb388008280f,-1
24940,worker_41,577287caedc2cb388008280f,1
24941,worker_89,577287caedc2cb388008280f,-2
24942,worker_148,577287caedc2cb388008280f,2
24943,worker_94,577287caedc2cb388008280f,0
24944,worker_52,577287caedc2cb388008280f,2
24945,worker_61,577287caedc2cb388008280f,0
24946,worker_202,577287caedc2cb388008280f,-2
24947,worker_199,577287caedc2cb388008280f,1
24948,worker_19,577287caedc2cb388008280f,-1
24949,worker_103,577287caedc2cb388008280f,2
24950,worker_46,577287caedc2cb388008280f,0
24951,worker_16,57727c5cedc2cb3880e42c1c,3
24952,worker_13,57727c5cedc2cb3880e42c1c,2
24953,worker_4,57727c5cedc2cb3880e42c1c,3
24954,worker_40,57727c5cedc2cb3880e42c1c,0
24955,worker_17,57727c5cedc2cb3880e42c1c,-1
24956,worker_7,57727c5cedc2cb3880e42c1c,3
24957,worker_21,57727c5cedc2cb3880e42c1c,1
24958,worker_51,57727c5cedc2cb3880e42c1c,0
24959,worker_43,57727c5cedc2cb3880e42c1c,-1
24960,worker_142,57727c5cedc2cb3880e42c1c,-2
24961,worker_19,57727c5cedc2cb3880e42c1c,2
24962,worker_173,57727c5cedc2cb3880e42c1c,1
24963,worker_69,57727c5cedc2cb3880e42c1c,-2
24964,worker_75,57727c5cedc2cb3880e42c1c,1
24965,worker_29,57727c5cedc2cb3880e42c1c,-1
24966,worker_3,57727c5cedc2cb3880e42c1c,0
24967,worker_27,57727c5cedc2cb3880e42c1c,2
24968,worker_161,57727c5cedc2cb3880e42c1c,0
24969,worker_114,57727c5cedc2cb3880e42c1c,1
24970,worker_73,57727c5cedc2cb3880e42c1c,2
24971,worker_190,57727c5cedc2cb3880e42c1c,-1
24972,worker_40,57727c5cedc2cb3880e42c1c,-1
24973,worker_83,57727c5cedc2cb3880e42c1c,2
24974,worker_6,57727c5cedc2cb3880e42c1c,1
24975,worker_118,57727c5cedc2cb3880e42c1c,3
24976,worker_22,57727c5cedc2cb3880e42c1c,-2
24977,worker_74,57727c5cedc2cb3880e42c1c,-2
24978,worker_116,57727c5cedc2cb3880e42c1c,1
24979,worker_117,57727c5cedc2cb3880e42c1c,1
24980,worker_152,57727c5cedc2cb3880e42c1c,0
24981,worker_8,57727c5cedc2cb3880e42c1c,2
24982,worker_166,57727c5cedc2cb3880e42c1c,1
24983,worker_25,57727c5cedc2cb3880e42c1c,0
24984,worker_11,57727c5cedc2cb3880e42c1c,2
24985,worker_120,57727c5cedc2cb3880e42c1c,0
24986,worker_24,57727c5cedc2cb3880e42c1c,0
24987,worker_43,57727c5cedc2cb3880e42c1c,-1
24988,worker_51,57727c5cedc2cb3880e42c1c,-1
24989,worker_7,57727c5cedc2cb3880e42c1c,3
24990,worker_44,57727c5cedc2cb3880e42c1c,2
24991,worker_230,57727c5cedc2cb3880e42c1c,1
24992,worker_212,57727c5cedc2cb3880e42c1c,0
24993,worker_2,57727c5cedc2cb3880e42c1c,-2
24994,worker_10,57727c5cedc2cb3880e42c1c,-1
24995,worker_20,57727c5cedc2cb3880e42c1c,2
24996,worker_231,57727c5cedc2cb3880e42c1c,-1
24997,worker_47,57727c5cedc2cb3880e42c1c,0
24998,worker_261,57727c5cedc2cb3880e42c1c,2
24999,worker_208,57727c5cedc2cb3880e42c1c,2
25000,worker_37,57727c5cedc2cb3880e42c1c,1
25001,worker_90,57727c5cedc2cb3880e42c1c,2
25002,worker_204,57727c5cedc2cb3880e42c1c,1
25003,worker_34,57727c5cedc2cb3880e42c1c,0
25004,worker_15,57727c5cedc2cb3880e42c1c,0
25005,worker_209,57727c5cedc2cb3880e42c1c,-2
25006,worker_138,57727c5cedc2cb3880e42c1c,-1
25007,worker_101,57727c5cedc2cb3880e42c1c,-1
25008,worker_102,57727c5cedc2cb3880e42c1c,-3
25009,worker_84,57727c5cedc2cb3880e42c1c,1
25010,worker_63,57727c5cedc2cb3880e42c1c,2
25011,worker_108,57727c5cedc2cb3880e42c1c,1
25012,worker_106,57727c5cedc2cb3880e42c1c,2
25013,worker_60,57727c5cedc2cb3880e42c1c,1
25014,worker_41,57727c5cedc2cb3880e42c1c,2
25015,worker_89,57727c5cedc2cb3880e42c1c,1
25016,worker_148,57727c5cedc2cb3880e42c1c,0
25017,worker_94,57727c5cedc2cb3880e42c1c,0
25018,worker_52,57727c5cedc2cb3880e42c1c,-2
25019,worker_61,57727c5cedc2cb3880e42c1c,1
25020,worker_202,57727c5cedc2cb3880e42c1c,2
25021,worker_199,57727c5cedc2cb3880e42c1c,2
25022,worker_19,57727c5cedc2cb3880e42c1c,1
25023,worker_103,57727c5cedc2cb3880e42c1c,1
25024,worker_46,57727c5cedc2cb3880e42c1c,0
25025,worker_16,57727a38edc2cb3880ddcfd2,3
25026,worker_13,57727a38edc2cb3880ddcfd2,1
25027,worker_4,57727a38edc2cb3880ddcfd2,3
25028,worker_40,57727a38edc2cb3880ddcfd2,1
25029,worker_17,57727a38edc2cb3880ddcfd2,3
25030,worker_7,57727a38edc2cb3880ddcfd2,3
25031,worker_21,57727a38edc2cb3880ddcfd2,1
25032,worker_51,57727a38edc2cb3880ddcfd2,3
25033,worker_43,57727a38edc2cb3880ddcfd2,2
25034,worker_142,57727a38edc2cb3880ddcfd2,-2
25035,worker_19,57727a38edc2cb3880ddcfd2,2
25036,worker_173,57727a38edc2cb3880ddcfd2,1
25037,worker_69,57727a38edc2cb3880ddcfd2,-1
25038,worker_75,57727a38edc2cb3880ddcfd2,-1
25039,worker_29,57727a38edc2cb3880ddcfd2,3
25040,worker_3,57727a38edc2cb3880ddcfd2,1
25041,worker_27,57727a38edc2cb3880ddcfd2,2
25042,worker_161,57727a38edc2cb3880ddcfd2,2
25043,worker_114,57727a38edc2cb3880ddcfd2,2
25044,worker_73,57727a38edc2cb3880ddcfd2,0
25045,worker_190,57727a38edc2cb3880ddcfd2,2
25046,worker_40,57727a38edc2cb3880ddcfd2,3
25047,worker_83,57727a38edc2cb3880ddcfd2,3
25048,worker_6,57727a38edc2cb3880ddcfd2,2
25049,worker_118,57727a38edc2cb3880ddcfd2,3
25050,worker_22,57727a38edc2cb3880ddcfd2,1
25051,worker_74,57727a38edc2cb3880ddcfd2,3
25052,worker_116,57727a38edc2cb3880ddcfd2,1
25053,worker_117,57727a38edc2cb3880ddcfd2,1
25054,worker_152,57727a38edc2cb3880ddcfd2,3
25055,worker_8,57727a38edc2cb3880ddcfd2,3
25056,worker_166,57727a38edc2cb3880ddcfd2,2
25057,worker_25,57727a38edc2cb3880ddcfd2,1
25058,worker_11,57727a38edc2cb3880ddcfd2,2
25059,worker_120,57727a38edc2cb3880ddcfd2,2
25060,worker_24,57727a38edc2cb3880ddcfd2,1
25061,worker_43,57727a38edc2cb3880ddcfd2,2
25062,worker_51,57727a38edc2cb3880ddcfd2,1
25063,worker_7,57727a38edc2cb3880ddcfd2,3
25064,worker_44,57727a38edc2cb3880ddcfd2,2
25065,worker_230,57727a38edc2cb3880ddcfd2,1
25066,worker_212,57727a38edc2cb3880ddcfd2,3
25067,worker_2,57727a38edc2cb3880ddcfd2,-3
25068,worker_10,57727a38edc2cb3880ddcfd2,0
25069,worker_20,57727a38edc2cb3880ddcfd2,3
25070,worker_231,57727a38edc2cb3880ddcfd2,1
25071,worker_47,57727a38edc2cb3880ddcfd2,2
25072,worker_261,57727a38edc2cb3880ddcfd2,2
25073,worker_208,57727a38edc2cb3880ddcfd2,1
25074,worker_37,57727a38edc2cb3880ddcfd2,1
25075,worker_90,57727a38edc2cb3880ddcfd2,1
25076,worker_204,57727a38edc2cb3880ddcfd2,3
25077,worker_34,57727a38edc2cb3880ddcfd2,0
25078,worker_15,57727a38edc2cb3880ddcfd2,3
25079,worker_209,57727a38edc2cb3880ddcfd2,1
25080,worker_138,57727a38edc2cb3880ddcfd2,1
25081,worker_101,57727a38edc2cb3880ddcfd2,3
25082,worker_102,57727a38edc2cb3880ddcfd2,2
25083,worker_84,57727a38edc2cb3880ddcfd2,1
25084,worker_63,57727a38edc2cb3880ddcfd2,2
25085,worker_108,57727a38edc2cb3880ddcfd2,1
25086,worker_106,57727a38edc2cb3880ddcfd2,2
25087,worker_60,57727a38edc2cb3880ddcfd2,1
25088,worker_41,57727a38edc2cb3880ddcfd2,3
25089,worker_89,57727a38edc2cb3880ddcfd2,1
25090,worker_148,57727a38edc2cb3880ddcfd2,3
25091,worker_94,57727a38edc2cb3880ddcfd2,1
25092,worker_52,57727a38edc2cb3880ddcfd2,0
25093,worker_61,57727a38edc2cb3880ddcfd2,2
25094,worker_202,57727a38edc2cb3880ddcfd2,3
25095,worker_199,57727a38edc2cb3880ddcfd2,3
25096,worker_19,57727a38edc2cb3880ddcfd2,2
25097,worker_103,57727a38edc2cb3880ddcfd2,2
25098,worker_46,57727a38edc2cb3880ddcfd2,0
25099,worker_16,577276bfedc2cb3880d28492,3
25100,worker_13,577276bfedc2cb3880d28492,2
25101,worker_4,577276bfedc2cb3880d28492,3
25102,worker_40,577276bfedc2cb3880d28492,3
25103,worker_17,577276bfedc2cb3880d28492,2
25104,worker_7,577276bfedc2cb3880d28492,3
25105,worker_21,577276bfedc2cb3880d28492,0
25106,worker_51,577276bfedc2cb3880d28492,2
25107,worker_43,577276bfedc2cb3880d28492,2
25108,worker_142,577276bfedc2cb3880d28492,3
25109,worker_19,577276bfedc2cb3880d28492,3
25110,worker_173,577276bfedc2cb3880d28492,3
25111,worker_69,577276bfedc2cb3880d28492,2
25112,worker_75,577276bfedc2cb3880d28492,1
25113,worker_29,577276bfedc2cb3880d28492,1
25114,worker_3,577276bfedc2cb3880d28492,1
25115,worker_27,577276bfedc2cb3880d28492,2
25116,worker_161,577276bfedc2cb3880d28492,2
25117,worker_114,577276bfedc2cb3880d28492,3
25118,worker_73,577276bfedc2cb3880d28492,0
25119,worker_190,577276bfedc2cb3880d28492,1
25120,worker_40,577276bfedc2cb3880d28492,1
25121,worker_83,577276bfedc2cb3880d28492,2
25122,worker_6,577276bfedc2cb3880d28492,1
25123,worker_118,577276bfedc2cb3880d28492,3
25124,worker_22,577276bfedc2cb3880d28492,1
25125,worker_74,577276bfedc2cb3880d28492,2
25126,worker_116,577276bfedc2cb3880d28492,2
25127,worker_117,577276bfedc2cb3880d28492,1
25128,worker_152,577276bfedc2cb3880d28492,2
25129,worker_8,577276bfedc2cb3880d28492,3
25130,worker_166,577276bfedc2cb3880d28492,3
25131,worker_25,577276bfedc2cb3880d28492,1
25132,worker_11,577276bfedc2cb3880d28492,3
25133,worker_120,577276bfedc2cb3880d28492,1
25134,worker_24,577276bfedc2cb3880d28492,2
25135,worker_43,577276bfedc2cb3880d28492,2
25136,worker_51,577276bfedc2cb3880d28492,2
25137,worker_7,577276bfedc2cb3880d28492,3
25138,worker_44,577276bfedc2cb3880d28492,2
25139,worker_230,577276bfedc2cb3880d28492,2
25140,worker_212,577276bfedc2cb3880d28492,3
25141,worker_2,577276bfedc2cb3880d28492,3
25142,worker_10,577276bfedc2cb3880d28492,1
25143,worker_20,577276bfedc2cb3880d28492,3
25144,worker_231,577276bfedc2cb3880d28492,1
25145,worker_47,577276bfedc2cb3880d28492,2
25146,worker_261,577276bfedc2cb3880d28492,3
25147,worker_208,577276bfedc2cb3880d28492,3
25148,worker_37,577276bfedc2cb3880d28492,3
25149,worker_90,577276bfedc2cb3880d28492,3
25150,worker_204,577276bfedc2cb3880d28492,3
25151,worker_34,577276bfedc2cb3880d28492,0
25152,worker_15,577276bfedc2cb3880d28492,3
25153,worker_209,577276bfedc2cb3880d28492,-2
25154,worker_138,577276bfedc2cb3880d28492,1
25155,worker_101,577276bfedc2cb3880d28492,1
25156,worker_102,577276bfedc2cb3880d28492,2
25157,worker_84,577276bfedc2cb3880d28492,2
25158,worker_63,577276bfedc2cb3880d28492,2
25159,worker_108,577276bfedc2cb3880d28492,3
25160,worker_106,577276bfedc2cb3880d28492,3
25161,worker_60,577276bfedc2cb3880d28492,0
25162,worker_41,577276bfedc2cb3880d28492,1
25163,worker_89,577276bfedc2cb3880d28492,2
25164,worker_148,577276bfedc2cb3880d28492,2
25165,worker_94,577276bfedc2cb3880d28492,3
25166,worker_52,577276bfedc2cb3880d28492,2
25167,worker_61,577276bfedc2cb3880d28492,3
25168,worker_202,577276bfedc2cb3880d28492,2
25169,worker_199,577276bfedc2cb3880d28492,2
25170,worker_19,577276bfedc2cb3880d28492,3
25171,worker_103,577276bfedc2cb3880d28492,2
25172,worker_46,577276bfedc2cb3880d28492,0
25173,worker_6,5772721eedc2cb3880c414ea,1
25174,worker_22,5772721eedc2cb3880c414ea,2
25175,worker_67,5772721eedc2cb3880c414ea,3
25176,worker_43,5772721eedc2cb3880c414ea,1
25177,worker_99,5772721eedc2cb3880c414ea,2
25178,worker_9,5772721eedc2cb3880c414ea,1
25179,worker_46,5772721eedc2cb3880c414ea,3
25180,worker_115,5772721eedc2cb3880c414ea,3
25181,worker_26,5772721eedc2cb3880c414ea,2
25182,worker_117,5772721eedc2cb3880c414ea,1
25183,worker_116,5772721eedc2cb3880c414ea,1
25184,worker_146,5772721eedc2cb3880c414ea,2
25185,worker_25,5772721eedc2cb3880c414ea,3
25186,worker_152,5772721eedc2cb3880c414ea,3
25187,worker_8,5772721eedc2cb3880c414ea,2
25188,worker_6,57a32c7bedc2c9388c2c5f16,3
25189,worker_22,57a32c7bedc2c9388c2c5f16,2
25190,worker_67,57a32c7bedc2c9388c2c5f16,3
25191,worker_43,57a32c7bedc2c9388c2c5f16,2
25192,worker_99,57a32c7bedc2c9388c2c5f16,2
25193,worker_9,57a32c7bedc2c9388c2c5f16,0
25194,worker_46,57a32c7bedc2c9388c2c5f16,0
25195,worker_115,57a32c7bedc2c9388c2c5f16,2
25196,worker_26,57a32c7bedc2c9388c2c5f16,-2
25197,worker_117,57a32c7bedc2c9388c2c5f16,1
25198,worker_116,57a32c7bedc2c9388c2c5f16,1
25199,worker_146,57a32c7bedc2c9388c2c5f16,2
25200,worker_25,57a32c7bedc2c9388c2c5f16,2
25201,worker_152,57a32c7bedc2c9388c2c5f16,3
25202,worker_8,57a32c7bedc2c9388c2c5f16,2
25203,worker_6,57727f8dedc2cb3880ee2f92,-2
25204,worker_22,57727f8dedc2cb3880ee2f92,1
25205,worker_67,57727f8dedc2cb3880ee2f92,3
25206,worker_43,57727f8dedc2cb3880ee2f92,-1
25207,worker_99,57727f8dedc2cb3880ee2f92,-2
25208,worker_9,57727f8dedc2cb3880ee2f92,-3
25209,worker_46,57727f8dedc2cb3880ee2f92,0
25210,worker_115,57727f8dedc2cb3880ee2f92,0
25211,worker_26,57727f8dedc2cb3880ee2f92,-1
25212,worker_117,57727f8dedc2cb3880ee2f92,-2
25213,worker_116,57727f8dedc2cb3880ee2f92,0
25214,worker_146,57727f8dedc2cb3880ee2f92,-2
25215,worker_25,57727f8dedc2cb3880ee2f92,0
25216,worker_152,57727f8dedc2cb3880ee2f92,0
25217,worker_8,57727f8dedc2cb3880ee2f92,2
25218,worker_6,57727c31edc2cb3880e39801,1
25219,worker_22,57727c31edc2cb3880e39801,0
25220,worker_67,57727c31edc2cb3880e39801,2
25221,worker_43,57727c31edc2cb3880e39801,2
25222,worker_99,57727c31edc2cb3880e39801,2
25223,worker_9,57727c31edc2cb3880e39801,0
25224,worker_46,57727c31edc2cb3880e39801,0
25225,worker_115,57727c31edc2cb3880e39801,2
25226,worker_26,57727c31edc2cb3880e39801,2
25227,worker_117,57727c31edc2cb3880e39801,3
25228,worker_116,57727c31edc2cb3880e39801,2
25229,worker_146,57727c31edc2cb3880e39801,2
25230,worker_25,57727c31edc2cb3880e39801,2
25231,worker_152,57727c31edc2cb3880e39801,3
25232,worker_8,57727c31edc2cb3880e39801,2
25233,worker_6,57727be9edc2cb3880e2e2d8,1
25234,worker_22,57727be9edc2cb3880e2e2d8,1
25235,worker_67,57727be9edc2cb3880e2e2d8,1
25236,worker_43,57727be9edc2cb3880e2e2d8,0
25237,worker_99,57727be9edc2cb3880e2e2d8,1
25238,worker_9,57727be9edc2cb3880e2e2d8,0
25239,worker_46,57727be9edc2cb3880e2e2d8,0
25240,worker_115,57727be9edc2cb3880e2e2d8,1
25241,worker_26,57727be9edc2cb3880e2e2d8,0
25242,worker_117,57727be9edc2cb3880e2e2d8,0
25243,worker_116,57727be9edc2cb3880e2e2d8,1
25244,worker_146,57727be9edc2cb3880e2e2d8,2
25245,worker_25,57727be9edc2cb3880e2e2d8,0
25246,worker_152,57727be9edc2cb3880e2e2d8,3
25247,worker_8,57727be9edc2cb3880e2e2d8,2
25248,worker_6,57728a95edc2cb38801198c0,2
25249,worker_3,57728a95edc2cb38801198c0,0
25250,worker_22,57728a95edc2cb38801198c0,0
25251,worker_43,57728a95edc2cb38801198c0,0
25252,worker_99,57728a95edc2cb38801198c0,2
25253,worker_112,57728a95edc2cb38801198c0,2
25254,worker_67,57728a95edc2cb38801198c0,3
25255,worker_116,57728a95edc2cb38801198c0,2
25256,worker_74,57728a95edc2cb38801198c0,-2
25257,worker_156,57728a95edc2cb38801198c0,0
25258,worker_117,57728a95edc2cb38801198c0,2
25259,worker_25,57728a95edc2cb38801198c0,2
25260,worker_8,57728a95edc2cb38801198c0,2
25261,worker_6,5772832eedc2cb3880fa0b8f,1
25262,worker_3,5772832eedc2cb3880fa0b8f,0
25263,worker_22,5772832eedc2cb3880fa0b8f,3
25264,worker_43,5772832eedc2cb3880fa0b8f,1
25265,worker_99,5772832eedc2cb3880fa0b8f,3
25266,worker_112,5772832eedc2cb3880fa0b8f,1
25267,worker_67,5772832eedc2cb3880fa0b8f,3
25268,worker_116,5772832eedc2cb3880fa0b8f,1
25269,worker_74,5772832eedc2cb3880fa0b8f,-2
25270,worker_156,5772832eedc2cb3880fa0b8f,2
25271,worker_117,5772832eedc2cb3880fa0b8f,2
25272,worker_25,5772832eedc2cb3880fa0b8f,2
25273,worker_8,5772832eedc2cb3880fa0b8f,2
25274,worker_6,57727e33edc2cb3880ea40a9,3
25275,worker_3,57727e33edc2cb3880ea40a9,0
25276,worker_22,57727e33edc2cb3880ea40a9,0
25277,worker_43,57727e33edc2cb3880ea40a9,1
25278,worker_99,57727e33edc2cb3880ea40a9,2
25279,worker_112,57727e33edc2cb3880ea40a9,2
25280,worker_67,57727e33edc2cb3880ea40a9,3
25281,worker_116,57727e33edc2cb3880ea40a9,1
25282,worker_74,57727e33edc2cb3880ea40a9,-2
25283,worker_156,57727e33edc2cb3880ea40a9,1
25284,worker_117,57727e33edc2cb3880ea40a9,2
25285,worker_25,57727e33edc2cb3880ea40a9,1
25286,worker_8,57727e33edc2cb3880ea40a9,2
25287,worker_6,57727c1eedc2cb3880e37dc4,2
25288,worker_3,57727c1eedc2cb3880e37dc4,0
25289,worker_22,57727c1eedc2cb3880e37dc4,1
25290,worker_43,57727c1eedc2cb3880e37dc4,2
25291,worker_99,57727c1eedc2cb3880e37dc4,3
25292,worker_112,57727c1eedc2cb3880e37dc4,1
25293,worker_67,57727c1eedc2cb3880e37dc4,3
25294,worker_116,57727c1eedc2cb3880e37dc4,1
25295,worker_74,57727c1eedc2cb3880e37dc4,0
25296,worker_156,57727c1eedc2cb3880e37dc4,0
25297,worker_117,57727c1eedc2cb3880e37dc4,2
25298,worker_25,57727c1eedc2cb3880e37dc4,1
25299,worker_8,57727c1eedc2cb3880e37dc4,2
25300,worker_6,577283d0edc2cb3880fbe31c,-2
25301,worker_3,577283d0edc2cb3880fbe31c,0
25302,worker_22,577283d0edc2cb3880fbe31c,1
25303,worker_43,577283d0edc2cb3880fbe31c,0
25304,worker_99,577283d0edc2cb3880fbe31c,-1
25305,worker_112,577283d0edc2cb3880fbe31c,-1
25306,worker_67,577283d0edc2cb3880fbe31c,3
25307,worker_116,577283d0edc2cb3880fbe31c,0
25308,worker_74,577283d0edc2cb3880fbe31c,1
25309,worker_156,577283d0edc2cb3880fbe31c,3
25310,worker_117,577283d0edc2cb3880fbe31c,0
25311,worker_25,577283d0edc2cb3880fbe31c,0
25312,worker_8,577283d0edc2cb3880fbe31c,2
25313,worker_24,577283ceedc2cb3880fbdea4,2
25314,worker_120,577283ceedc2cb3880fbdea4,1
25315,worker_37,577283ceedc2cb3880fbdea4,2
25316,worker_101,577283ceedc2cb3880fbdea4,1
25317,worker_19,577283ceedc2cb3880fbdea4,-1
25318,worker_46,577283ceedc2cb3880fbdea4,-3
25319,worker_11,577283ceedc2cb3880fbdea4,1
25320,worker_61,577283ceedc2cb3880fbdea4,1
25321,worker_79,577283ceedc2cb3880fbdea4,1
25322,worker_53,577283ceedc2cb3880fbdea4,1
25323,worker_24,577278c3edc2cb3880d8d076,1
25324,worker_120,577278c3edc2cb3880d8d076,2
25325,worker_37,577278c3edc2cb3880d8d076,1
25326,worker_101,577278c3edc2cb3880d8d076,1
25327,worker_19,577278c3edc2cb3880d8d076,3
25328,worker_46,577278c3edc2cb3880d8d076,0
25329,worker_11,577278c3edc2cb3880d8d076,1
25330,worker_61,577278c3edc2cb3880d8d076,2
25331,worker_79,577278c3edc2cb3880d8d076,2
25332,worker_53,577278c3edc2cb3880d8d076,3
25333,worker_24,57727fb9edc2cb3880eecbf1,0
25334,worker_120,57727fb9edc2cb3880eecbf1,0
25335,worker_37,57727fb9edc2cb3880eecbf1,-1
25336,worker_101,57727fb9edc2cb3880eecbf1,0
25337,worker_19,57727fb9edc2cb3880eecbf1,-2
25338,worker_46,57727fb9edc2cb3880eecbf1,0
25339,worker_11,57727fb9edc2cb3880eecbf1,-3
25340,worker_61,57727fb9edc2cb3880eecbf1,1
25341,worker_79,57727fb9edc2cb3880eecbf1,2
25342,worker_53,57727fb9edc2cb3880eecbf1,1
25343,worker_24,57726e34edc2cb3880b62380,1
25344,worker_120,57726e34edc2cb3880b62380,2
25345,worker_37,57726e34edc2cb3880b62380,2
25346,worker_101,57726e34edc2cb3880b62380,2
25347,worker_19,57726e34edc2cb3880b62380,3
25348,worker_46,57726e34edc2cb3880b62380,0
25349,worker_11,57726e34edc2cb3880b62380,2
25350,worker_61,57726e34edc2cb3880b62380,3
25351,worker_79,57726e34edc2cb3880b62380,2
25352,worker_53,57726e34edc2cb3880b62380,3
25353,worker_24,57728235edc2cb3880f6dc6b,0
25354,worker_120,57728235edc2cb3880f6dc6b,2
25355,worker_37,57728235edc2cb3880f6dc6b,3
25356,worker_101,57728235edc2cb3880f6dc6b,1
25357,worker_19,57728235edc2cb3880f6dc6b,2
25358,worker_46,57728235edc2cb3880f6dc6b,0
25359,worker_11,57728235edc2cb3880f6dc6b,2
25360,worker_61,57728235edc2cb3880f6dc6b,2
25361,worker_79,57728235edc2cb3880f6dc6b,2
25362,worker_53,57728235edc2cb3880f6dc6b,3
25363,worker_6,5772843eedc2cb3880fd392b,0
25364,worker_69,5772843eedc2cb3880fd392b,-1
25365,worker_9,5772843eedc2cb3880fd392b,-3
25366,worker_22,5772843eedc2cb3880fd392b,-2
25367,worker_114,5772843eedc2cb3880fd392b,1
25368,worker_43,5772843eedc2cb3880fd392b,1
25369,worker_33,5772843eedc2cb3880fd392b,0
25370,worker_3,5772843eedc2cb3880fd392b,0
25371,worker_183,5772843eedc2cb3880fd392b,2
25372,worker_67,5772843eedc2cb3880fd392b,3
25373,worker_115,5772843eedc2cb3880fd392b,0
25374,worker_116,5772843eedc2cb3880fd392b,0
25375,worker_131,5772843eedc2cb3880fd392b,-1
25376,worker_117,5772843eedc2cb3880fd392b,1
25377,worker_118,5772843eedc2cb3880fd392b,3
25378,worker_25,5772843eedc2cb3880fd392b,0
25379,worker_7,5772843eedc2cb3880fd392b,2
25380,worker_6,577281c1edc2cb3880f58e00,1
25381,worker_69,577281c1edc2cb3880f58e00,0
25382,worker_9,577281c1edc2cb3880f58e00,1
25383,worker_22,577281c1edc2cb3880f58e00,0
25384,worker_114,577281c1edc2cb3880f58e00,3
25385,worker_43,577281c1edc2cb3880f58e00,2
25386,worker_33,577281c1edc2cb3880f58e00,1
25387,worker_3,577281c1edc2cb3880f58e00,0
25388,worker_183,577281c1edc2cb3880f58e00,2
25389,worker_67,577281c1edc2cb3880f58e00,3
25390,worker_115,577281c1edc2cb3880f58e00,3
25391,worker_116,577281c1edc2cb3880f58e00,2
25392,worker_131,577281c1edc2cb3880f58e00,-2
25393,worker_117,577281c1edc2cb3880f58e00,1
25394,worker_118,577281c1edc2cb3880f58e00,3
25395,worker_25,577281c1edc2cb3880f58e00,2
25396,worker_7,577281c1edc2cb3880f58e00,3
25397,worker_6,57728395edc2cb3880fb348c,2
25398,worker_69,57728395edc2cb3880fb348c,0
25399,worker_9,57728395edc2cb3880fb348c,3
25400,worker_22,57728395edc2cb3880fb348c,1
25401,worker_114,57728395edc2cb3880fb348c,3
25402,worker_43,57728395edc2cb3880fb348c,1
25403,worker_33,57728395edc2cb3880fb348c,1
25404,worker_3,57728395edc2cb3880fb348c,0
25405,worker_183,57728395edc2cb3880fb348c,1
25406,worker_67,57728395edc2cb3880fb348c,3
25407,worker_115,57728395edc2cb3880fb348c,3
25408,worker_116,57728395edc2cb3880fb348c,1
25409,worker_131,57728395edc2cb3880fb348c,2
25410,worker_117,57728395edc2cb3880fb348c,1
25411,worker_118,57728395edc2cb3880fb348c,3
